year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,6
1915,0,8
1916,0,7
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,7
1924,0,5
1925,0,6
1926,0,0
1927,0,7
1928,0,0
1929,0,8
1930,0,16
1931,0,13
1932,0,7
1933,0,8
1934,9,9
1935,9,15
1936,9,17
1937,11,16
1938,18,12
1939,16,14
1940,14,16
1941,15,17
1942,22,12
1943,21,8
1944,37,14
1945,20,8
1946,27,18
1947,41,20
1948,37,17
1949,38,8
1950,37,0
1951,37,9
1952,30,5
1953,35,9
1954,38,9
1955,53,7
1956,35,0
1957,39,8
1958,34,8
1959,38,7
1960,34,0
1961,59,0
1962,38,0
1963,46,5
1964,49,0
1965,47,0
1966,30,0
1967,33,7
1968,38,0
1969,50,0
1970,55,0
1971,52,0
1972,61,5
1973,54,7
1974,55,7
1975,49,0
1976,46,5
1977,35,6
1978,43,0
1979,49,5
1980,40,0
1981,59,6
1982,60,0
1983,51,5
1984,77,0
1985,70,0
1986,80,0
1987,75,0
1988,62,0
1989,86,0
1990,75,0
1991,62,0
1992,45,0
1993,43,0
1994,35,0
1995,33,0
1996,22,0
1997,22,0
1998,32,0
1999,19,0
2000,11,0
2001,8,0
2002,10,0
2003,7,0
2004,5,0
2005,10,0
2006,11,0
2007,0,0
2008,6,0
2009,0,0
2010,5,0
2011,0,0
2012,6,0
2013,5,0
2014,0,0
2015,0,0
2016,0,0
2017,7,0
2018,0,0
2019,0,0
