year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,5
1889,0,7
1890,0,6
1891,0,0
1892,0,0
1893,0,14
1894,0,6
1895,0,8
1896,0,5
1897,0,9
1898,0,21
1899,0,17
1900,0,22
1901,0,26
1902,0,27
1903,0,34
1904,0,51
1905,0,59
1906,0,64
1907,0,66
1908,0,95
1909,0,96
1910,0,128
1911,0,200
1912,0,374
1913,0,431
1914,0,635
1915,0,800
1916,0,819
1917,0,834
1918,0,908
1919,0,848
1920,0,910
1921,0,949
1922,0,1006
1923,7,1017
1924,0,1024
1925,6,1000
1926,6,995
1927,6,1060
1928,8,962
1929,5,929
1930,6,881
1931,0,766
1932,0,751
1933,0,672
1934,0,640
1935,0,596
1936,0,576
1937,6,536
1938,5,530
1939,0,534
1940,0,533
1941,0,533
1942,0,597
1943,0,613
1944,0,534
1945,0,474
1946,0,503
1947,0,594
1948,0,584
1949,0,609
1950,0,617
1951,0,595
1952,0,592
1953,0,622
1954,0,638
1955,0,670
1956,0,614
1957,0,605
1958,0,553
1959,0,586
1960,0,588
1961,0,559
1962,0,604
1963,0,566
1964,0,548
1965,0,564
1966,0,518
1967,0,513
1968,0,532
1969,0,505
1970,7,515
1971,0,472
1972,8,422
1973,0,397
1974,0,389
1975,6,400
1976,0,363
1977,0,354
1978,0,345
1979,0,348
1980,0,368
1981,0,334
1982,0,361
1983,0,312
1984,0,297
1985,0,343
1986,5,319
1987,0,353
1988,0,374
1989,0,325
1990,0,322
1991,0,374
1992,0,336
1993,0,337
1994,0,323
1995,0,313
1996,0,296
1997,0,274
1998,0,303
1999,0,296
2000,0,344
2001,0,263
2002,0,342
2003,0,270
2004,0,307
2005,0,295
2006,0,252
2007,0,263
2008,0,232
2009,0,233
2010,0,229
2011,0,242
2012,0,228
2013,0,236
2014,0,239
2015,0,215
2016,0,234
2017,0,238
2018,0,241
2019,0,257
