year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,6,0
1934,0,0
1935,0,0
1936,6,0
1937,11,0
1938,17,0
1939,15,0
1940,17,0
1941,13,0
1942,29,0
1943,46,0
1944,69,0
1945,50,0
1946,120,0
1947,120,0
1948,80,0
1949,93,0
1950,105,0
1951,92,0
1952,78,0
1953,76,0
1954,99,0
1955,90,0
1956,74,0
1957,101,0
1958,100,0
1959,102,0
1960,100,0
1961,90,0
1962,93,0
1963,84,0
1964,96,0
1965,71,0
1966,85,0
1967,89,0
1968,73,0
1969,80,0
1970,67,0
1971,60,0
1972,76,0
1973,47,0
1974,53,0
1975,44,0
1976,41,0
1977,46,0
1978,38,0
1979,38,0
1980,39,0
1981,50,0
1982,30,0
1983,41,0
1984,47,0
1985,63,0
1986,46,0
1987,24,0
1988,38,0
1989,46,0
1990,23,0
1991,43,0
1992,38,0
1993,30,0
1994,33,0
1995,39,0
1996,24,0
1997,13,0
1998,13,0
1999,13,0
2000,15,0
2001,11,0
2002,13,0
2003,16,0
2004,16,0
2005,9,0
2006,24,0
2007,12,0
2008,17,0
2009,10,0
2010,13,0
2011,8,0
2012,8,0
2013,7,0
2014,12,0
2015,10,0
2016,7,0
2017,8,0
2018,8,0
2019,7,0
