year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,6,0
1953,0,0
1954,0,0
1955,0,0
1956,29,0
1957,11,7
1958,11,0
1959,0,0
1960,0,0
1961,5,0
1962,7,0
1963,9,0
1964,8,0
1965,5,0
1966,5,0
1967,8,0
1968,0,0
1969,9,0
1970,14,5
1971,36,5
1972,45,17
1973,41,27
1974,72,21
1975,70,26
1976,80,26
1977,89,26
1978,77,24
1979,112,49
1980,104,38
1981,94,50
1982,110,45
1983,108,39
1984,88,27
1985,100,24
1986,116,42
1987,240,45
1988,240,44
1989,241,43
1990,308,51
1991,303,43
1992,295,53
1993,313,51
1994,308,58
1995,349,77
1996,396,85
1997,557,82
1998,516,74
1999,507,69
2000,566,86
2001,602,56
2002,648,50
2003,727,66
2004,760,46
2005,733,77
2006,740,63
2007,680,71
2008,623,63
2009,624,74
2010,613,85
2011,622,56
2012,702,57
2013,716,55
2014,887,59
2015,855,59
2016,796,71
2017,746,59
2018,742,46
2019,749,57
