year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,8,0
1902,0,0
1903,5,0
1904,0,0
1905,7,0
1906,7,0
1907,6,0
1908,0,0
1909,0,0
1910,0,0
1911,5,0
1912,6,0
1913,13,0
1914,8,0
1915,16,0
1916,14,0
1917,16,0
1918,16,0
1919,17,0
1920,15,0
1921,24,0
1922,17,0
1923,28,0
1924,34,0
1925,17,0
1926,16,0
1927,17,0
1928,15,0
1929,13,0
1930,14,0
1931,12,0
1932,13,0
1933,8,0
1934,6,0
1935,11,0
1936,5,0
1937,7,0
1938,7,0
1939,8,0
1940,8,0
1941,9,0
1942,13,0
1943,6,0
1944,5,0
1945,8,0
1946,0,0
1947,9,0
1948,5,0
1949,10,0
1950,8,0
1951,0,0
1952,0,0
1953,7,0
1954,0,0
1955,0,0
1956,8,0
1957,0,0
1958,0,0
1959,17,0
1960,7,0
1961,7,0
1962,12,0
1963,11,0
1964,7,0
1965,10,0
1966,9,0
1967,7,0
1968,7,0
1969,12,0
1970,7,0
1971,8,0
1972,8,0
1973,6,0
1974,10,0
1975,10,0
1976,7,0
1977,7,0
1978,12,0
1979,12,0
1980,12,0
1981,11,0
1982,10,0
1983,0,0
1984,10,0
1985,10,0
1986,7,0
1987,7,0
1988,12,0
1989,9,0
1990,21,0
1991,16,0
1992,14,0
1993,20,0
1994,14,0
1995,7,0
1996,13,0
1997,16,0
1998,22,0
1999,32,0
2000,25,0
2001,41,0
2002,37,0
2003,27,0
2004,40,0
2005,47,0
2006,36,0
2007,48,0
2008,70,0
2009,98,0
2010,83,0
2011,102,0
2012,102,0
2013,120,0
2014,118,0
2015,134,0
2016,118,0
2017,129,0
2018,102,0
2019,165,0
