year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,5
1972,0,8
1973,0,0
1974,5,12
1975,0,10
1976,0,14
1977,5,8
1978,0,10
1979,0,14
1980,0,14
1981,0,10
1982,5,16
1983,0,9
1984,8,0
1985,0,11
1986,6,17
1987,5,13
1988,6,16
1989,8,45
1990,9,59
1991,18,40
1992,19,52
1993,24,73
1994,20,66
1995,29,77
1996,32,103
1997,27,87
1998,43,122
1999,36,156
2000,53,142
2001,65,248
2002,67,230
2003,82,230
2004,78,254
2005,98,293
2006,96,319
2007,112,309
2008,109,337
2009,133,362
2010,113,354
2011,95,374
2012,91,295
2013,59,251
2014,57,220
2015,57,201
2016,55,191
2017,60,195
2018,40,183
2019,40,185
