year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,9,0
1928,8,0
1929,10,0
1930,9,0
1931,12,0
1932,12,0
1933,24,0
1934,28,0
1935,24,0
1936,50,0
1937,47,0
1938,62,0
1939,55,0
1940,67,0
1941,151,0
1942,156,0
1943,144,0
1944,165,0
1945,142,0
1946,205,0
1947,244,0
1948,270,0
1949,488,0
1950,535,0
1951,343,0
1952,319,0
1953,325,0
1954,406,0
1955,447,0
1956,604,0
1957,814,0
1958,1144,0
1959,1522,5
1960,1888,0
1961,3117,10
1962,2959,9
1963,2454,0
1964,2115,6
1965,1846,0
1966,1645,5
1967,1665,0
1968,1420,0
1969,1409,5
1970,1200,6
1971,1014,0
1972,823,0
1973,724,0
1974,583,0
1975,482,0
1976,487,0
1977,384,0
1978,358,0
1979,384,0
1980,350,0
1981,334,0
1982,322,0
1983,397,0
1984,580,0
1985,515,0
1986,363,0
1987,303,0
1988,261,0
1989,205,0
1990,201,0
1991,164,0
1992,144,0
1993,132,0
1994,108,0
1995,70,0
1996,75,0
1997,55,0
1998,53,0
1999,36,0
2000,38,0
2001,36,0
2002,42,0
2003,33,0
2004,25,0
2005,26,0
2006,26,0
2007,21,0
2008,19,0
2009,29,0
2010,21,0
2011,17,0
2012,15,0
2013,8,0
2014,16,0
2015,11,0
2016,10,0
2017,0,0
2018,12,0
2019,16,0
