year,F,M
1880,5,0
1881,7,0
1882,5,0
1883,6,0
1884,11,0
1885,15,0
1886,10,0
1887,14,0
1888,18,0
1889,11,0
1890,14,0
1891,17,0
1892,11,0
1893,16,0
1894,13,0
1895,11,0
1896,13,0
1897,16,0
1898,21,0
1899,11,0
1900,20,0
1901,17,0
1902,17,0
1903,23,0
1904,17,0
1905,15,0
1906,16,0
1907,14,0
1908,19,0
1909,21,0
1910,21,0
1911,23,0
1912,28,0
1913,27,0
1914,37,0
1915,40,0
1916,34,0
1917,35,0
1918,32,0
1919,41,0
1920,46,0
1921,44,0
1922,43,0
1923,44,0
1924,37,0
1925,43,0
1926,45,0
1927,36,0
1928,40,0
1929,46,0
1930,44,0
1931,25,0
1932,31,0
1933,38,0
1934,25,0
1935,29,0
1936,25,0
1937,35,0
1938,35,0
1939,40,0
1940,22,0
1941,27,0
1942,41,0
1943,42,0
1944,64,0
1945,50,0
1946,41,0
1947,50,0
1948,57,0
1949,61,0
1950,58,0
1951,69,0
1952,90,0
1953,67,0
1954,85,0
1955,59,0
1956,54,0
1957,57,0
1958,212,0
1959,214,0
1960,198,0
1961,257,0
1962,241,0
1963,206,0
1964,226,0
1965,272,0
1966,298,0
1967,294,0
1968,271,0
1969,271,0
1970,297,0
1971,435,0
1972,357,0
1973,589,0
1974,446,0
1975,344,0
1976,465,0
1977,792,0
1978,597,0
1979,523,0
1980,451,0
1981,453,0
1982,392,0
1983,367,0
1984,368,0
1985,310,0
1986,282,0
1987,246,0
1988,212,0
1989,281,0
1990,263,0
1991,313,0
1992,375,0
1993,663,0
1994,917,0
1995,3824,15
1996,2291,5
1997,1998,9
1998,2278,0
1999,2118,5
2000,1644,6
2001,1483,6
2002,1288,5
2003,1179,0
2004,1241,6
2005,1379,0
2006,1162,0
2007,1057,0
2008,957,0
2009,1016,0
2010,982,0
2011,983,0
2012,1051,0
2013,940,0
2014,955,0
2015,1011,0
2016,1124,0
2017,1302,0
2018,1310,0
2019,1325,0
