year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,10,0
1933,0,0
1934,11,0
1935,15,0
1936,20,0
1937,28,0
1938,24,0
1939,37,0
1940,41,0
1941,78,0
1942,72,0
1943,131,0
1944,269,0
1945,768,0
1946,680,0
1947,919,0
1948,601,0
1949,340,0
1950,243,0
1951,175,0
1952,124,0
1953,111,0
1954,88,0
1955,98,0
1956,108,0
1957,99,0
1958,74,0
1959,107,0
1960,76,0
1961,89,0
1962,110,0
1963,116,0
1964,102,0
1965,126,0
1966,100,0
1967,107,0
1968,96,0
1969,109,0
1970,104,0
1971,79,0
1972,69,0
1973,42,0
1974,41,0
1975,45,0
1976,39,0
1977,34,0
1978,44,0
1979,37,0
1980,34,0
1981,29,0
1982,27,0
1983,19,0
1984,22,0
1985,21,0
1986,20,0
1987,14,0
1988,19,0
1989,17,0
1990,14,0
1991,18,0
1992,18,0
1993,9,0
1994,14,0
1995,11,0
1996,8,0
1997,5,0
1998,11,0
1999,5,0
2000,5,0
2001,6,0
2002,10,0
2003,0,0
2004,8,0
2005,10,0
2006,7,0
2007,6,0
2008,0,0
2009,6,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,8,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
