year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,8
1910,0,0
1911,0,10
1912,0,15
1913,0,12
1914,0,16
1915,0,21
1916,0,14
1917,0,22
1918,0,22
1919,0,26
1920,0,30
1921,0,21
1922,0,17
1923,0,29
1924,0,28
1925,0,34
1926,0,25
1927,0,34
1928,0,24
1929,0,32
1930,0,19
1931,0,39
1932,0,44
1933,0,37
1934,0,33
1935,0,49
1936,0,50
1937,0,52
1938,0,39
1939,0,43
1940,0,51
1941,0,51
1942,0,58
1943,0,63
1944,0,44
1945,0,58
1946,0,56
1947,0,64
1948,0,45
1949,0,40
1950,0,30
1951,0,27
1952,0,32
1953,0,28
1954,0,19
1955,0,33
1956,0,50
1957,0,90
1958,0,114
1959,0,107
1960,0,104
1961,0,97
1962,0,103
1963,0,97
1964,0,68
1965,0,62
1966,0,62
1967,0,58
1968,0,54
1969,0,54
1970,0,57
1971,0,52
1972,0,49
1973,0,32
1974,0,28
1975,0,20
1976,0,29
1977,0,18
1978,0,28
1979,0,16
1980,0,17
1981,0,24
1982,0,18
1983,0,15
1984,0,13
1985,0,29
1986,0,17
1987,0,22
1988,0,28
1989,0,19
1990,0,29
1991,0,26
1992,0,30
1993,0,21
1994,0,25
1995,0,22
1996,0,19
1997,0,12
1998,0,14
1999,0,13
2000,0,10
2001,0,23
2002,0,15
2003,0,13
2004,0,15
2005,0,16
2006,0,13
2007,0,5
2008,0,5
2009,0,8
2010,0,8
2011,0,5
2012,0,0
2013,0,5
2014,0,11
2015,0,0
2016,0,16
2017,0,6
2018,0,7
2019,0,7
