year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,5,0
1902,0,0
1903,0,0
1904,0,0
1905,5,0
1906,7,0
1907,0,0
1908,7,0
1909,11,0
1910,13,0
1911,7,0
1912,12,0
1913,20,0
1914,26,0
1915,24,0
1916,37,0
1917,38,0
1918,36,0
1919,39,0
1920,36,0
1921,23,0
1922,17,0
1923,13,0
1924,17,0
1925,9,0
1926,0,0
1927,9,0
1928,6,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,8,0
1956,0,0
1957,5,0
1958,0,0
1959,0,0
1960,9,0
1961,6,0
1962,0,0
1963,8,0
1964,11,0
1965,6,0
1966,9,0
1967,10,0
1968,14,0
1969,9,0
1970,23,0
1971,11,0
1972,18,0
1973,25,0
1974,13,0
1975,19,0
1976,15,0
1977,25,0
1978,28,0
1979,28,0
1980,28,0
1981,29,0
1982,36,0
1983,32,0
1984,32,0
1985,33,0
1986,33,0
1987,27,0
1988,38,0
1989,43,0
1990,39,0
1991,56,0
1992,59,0
1993,41,0
1994,51,0
1995,34,0
1996,43,0
1997,45,0
1998,34,0
1999,39,0
2000,51,0
2001,58,0
2002,50,0
2003,51,0
2004,60,0
2005,43,0
2006,47,0
2007,41,0
2008,27,0
2009,48,0
2010,46,0
2011,40,0
2012,42,0
2013,36,0
2014,40,0
2015,46,0
2016,49,0
2017,34,0
2018,50,0
2019,46,0
