year,Boys,Girls
1880,15,0
1881,16,0
1882,14,0
1883,11,0
1884,19,0
1885,16,0
1886,17,0
1887,17,0
1888,22,0
1889,17,0
1890,15,0
1891,13,0
1892,17,0
1893,19,0
1894,13,0
1895,26,0
1896,21,0
1897,15,0
1898,15,0
1899,19,0
1900,33,0
1901,10,0
1902,14,0
1903,24,0
1904,20,0
1905,11,0
1906,19,0
1907,19,0
1908,16,0
1909,19,0
1910,15,0
1911,11,0
1912,23,0
1913,22,0
1914,22,0
1915,27,0
1916,26,0
1917,20,0
1918,17,0
1919,16,0
1920,24,0
1921,28,0
1922,26,0
1923,17,0
1924,17,0
1925,22,0
1926,27,0
1927,12,0
1928,16,0
1929,12,0
1930,20,0
1931,21,0
1932,19,0
1933,10,0
1934,17,0
1935,8,0
1936,9,0
1937,14,0
1938,13,0
1939,10,0
1940,11,0
1941,10,0
1942,18,0
1943,10,0
1944,14,0
1945,8,0
1946,11,0
1947,13,0
1948,17,0
1949,13,0
1950,11,0
1951,14,0
1952,8,0
1953,19,0
1954,16,0
1955,8,0
1956,12,0
1957,16,0
1958,6,0
1959,0,0
1960,5,0
1961,6,0
1962,10,0
1963,8,0
1964,8,0
1965,5,0
1966,0,0
1967,6,0
1968,5,0
1969,7,0
1970,8,0
1971,0,0
1972,0,0
1973,5,0
1974,6,0
1975,10,0
1976,8,0
1977,0,0
1978,9,0
1979,5,0
1980,0,0
1981,5,0
1982,7,0
1983,0,0
1984,7,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,5,0
1998,0,0
1999,0,0
2000,0,0
2001,6,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,7,0
2007,5,0
2008,6,0
2009,6,0
2010,0,0
2011,0,0
2012,6,0
2013,7,0
2014,7,0
2015,6,0
2016,7,0
2017,10,0
2018,0,0
2019,0,0
