year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,5
1913,0,7
1914,0,12
1915,0,15
1916,0,19
1917,0,17
1918,0,15
1919,0,13
1920,0,22
1921,0,20
1922,0,31
1923,0,25
1924,0,27
1925,0,41
1926,0,27
1927,0,42
1928,0,45
1929,0,55
1930,0,51
1931,0,52
1932,0,41
1933,0,46
1934,0,46
1935,0,66
1936,0,58
1937,0,38
1938,0,49
1939,0,38
1940,0,42
1941,0,35
1942,0,39
1943,0,41
1944,0,32
1945,0,37
1946,0,48
1947,0,41
1948,0,47
1949,0,50
1950,0,53
1951,5,51
1952,0,49
1953,0,57
1954,0,50
1955,0,42
1956,0,37
1957,0,44
1958,0,38
1959,0,40
1960,0,27
1961,0,30
1962,0,22
1963,0,24
1964,5,37
1965,0,30
1966,5,42
1967,0,35
1968,0,41
1969,0,47
1970,0,56
1971,0,57
1972,0,47
1973,0,56
1974,0,43
1975,0,39
1976,0,48
1977,0,43
1978,0,54
1979,0,49
1980,0,53
1981,0,43
1982,0,41
1983,0,46
1984,0,42
1985,0,52
1986,0,46
1987,0,48
1988,0,39
1989,0,37
1990,0,37
1991,0,33
1992,0,50
1993,0,32
1994,0,35
1995,0,32
1996,0,30
1997,0,27
1998,0,26
1999,0,21
2000,0,20
2001,0,24
2002,0,25
2003,0,19
2004,0,19
2005,0,25
2006,0,19
2007,0,20
2008,0,15
2009,0,5
2010,0,11
2011,0,10
2012,0,7
2013,0,15
2014,0,10
2015,0,14
2016,0,16
2017,0,14
2018,0,13
2019,0,9
