year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,5,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,8,0
1949,0,0
1950,5,0
1951,9,0
1952,6,0
1953,10,0
1954,14,0
1955,10,0
1956,9,0
1957,10,0
1958,8,0
1959,12,0
1960,14,0
1961,10,0
1962,10,0
1963,12,0
1964,8,0
1965,13,0
1966,11,0
1967,7,0
1968,10,0
1969,7,0
1970,19,0
1971,63,0
1972,49,0
1973,62,0
1974,70,0
1975,83,0
1976,158,0
1977,153,0
1978,227,5
1979,235,0
1980,220,0
1981,228,0
1982,192,5
1983,194,0
1984,191,0
1985,174,5
1986,160,0
1987,142,0
1988,132,0
1989,152,0
1990,130,0
1991,107,0
1992,104,0
1993,73,0
1994,79,0
1995,63,0
1996,56,0
1997,44,0
1998,55,0
1999,53,0
2000,50,0
2001,33,0
2002,31,0
2003,18,0
2004,22,0
2005,32,0
2006,25,0
2007,29,0
2008,18,0
2009,19,0
2010,16,0
2011,11,0
2012,11,0
2013,13,0
2014,7,0
2015,15,0
2016,9,0
2017,15,0
2018,12,0
2019,11,0
