year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,5,0
1896,6,0
1897,0,0
1898,5,0
1899,5,0
1900,15,0
1901,5,0
1902,12,0
1903,13,0
1904,19,0
1905,16,0
1906,12,0
1907,15,0
1908,18,0
1909,13,0
1910,25,0
1911,24,0
1912,28,0
1913,34,0
1914,45,0
1915,87,0
1916,92,0
1917,73,0
1918,184,0
1919,218,0
1920,225,0
1921,201,0
1922,208,0
1923,194,0
1924,195,0
1925,209,0
1926,193,0
1927,172,0
1928,195,0
1929,141,0
1930,155,0
1931,146,0
1932,145,0
1933,110,0
1934,116,0
1935,128,0
1936,145,0
1937,127,0
1938,128,0
1939,122,0
1940,110,0
1941,81,0
1942,106,0
1943,92,0
1944,80,0
1945,70,0
1946,74,0
1947,76,0
1948,83,0
1949,53,0
1950,46,0
1951,37,0
1952,48,0
1953,29,0
1954,32,0
1955,31,0
1956,25,0
1957,23,0
1958,18,0
1959,15,0
1960,25,0
1961,15,0
1962,24,0
1963,8,0
1964,14,0
1965,8,0
1966,5,0
1967,9,0
1968,9,0
1969,6,0
1970,0,0
1971,6,0
1972,6,0
1973,0,0
1974,0,0
1975,8,0
1976,6,0
1977,6,0
1978,0,0
1979,0,0
1980,8,0
1981,9,0
1982,0,0
1983,5,0
1984,0,0
1985,5,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
