year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,7,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,5
1918,0,0
1919,0,5
1920,5,0
1921,5,0
1922,9,5
1923,0,0
1924,12,5
1925,8,0
1926,7,5
1927,6,0
1928,10,0
1929,9,0
1930,6,0
1931,6,0
1932,11,0
1933,9,0
1934,11,0
1935,7,0
1936,0,0
1937,7,0
1938,7,0
1939,0,0
1940,6,0
1941,7,5
1942,6,0
1943,6,5
1944,17,0
1945,18,0
1946,25,0
1947,28,7
1948,36,0
1949,42,9
1950,66,8
1951,52,0
1952,36,0
1953,42,5
1954,48,7
1955,35,0
1956,42,5
1957,38,9
1958,47,0
1959,36,9
1960,47,5
1961,42,8
1962,46,8
1963,38,6
1964,42,5
1965,43,6
1966,49,6
1967,47,15
1968,51,5
1969,55,9
1970,42,9
1971,55,13
1972,29,13
1973,40,7
1974,36,8
1975,39,13
1976,21,10
1977,28,9
1978,26,10
1979,20,8
1980,28,16
1981,20,18
1982,28,20
1983,17,9
1984,17,23
1985,10,15
1986,15,12
1987,11,16
1988,13,11
1989,11,15
1990,14,15
1991,13,17
1992,9,15
1993,10,9
1994,7,8
1995,7,13
1996,7,9
1997,7,6
1998,5,0
1999,6,10
2000,5,0
2001,5,0
2002,0,5
2003,0,9
2004,5,5
2005,0,5
2006,0,0
2007,5,0
2008,0,10
2009,0,0
2010,0,8
2011,0,0
2012,0,0
2013,0,5
2014,0,10
2015,5,8
2016,5,5
2017,0,5
2018,0,0
2019,0,5
