year,F,M
1880,0,12
1881,0,15
1882,0,20
1883,0,16
1884,0,19
1885,0,26
1886,0,14
1887,0,14
1888,0,14
1889,0,21
1890,0,14
1891,0,14
1892,0,20
1893,0,16
1894,0,22
1895,0,24
1896,0,25
1897,0,26
1898,0,17
1899,0,18
1900,0,28
1901,0,27
1902,0,34
1903,0,32
1904,0,26
1905,0,29
1906,0,28
1907,0,37
1908,0,44
1909,0,53
1910,0,73
1911,0,78
1912,0,169
1913,0,218
1914,0,251
1915,0,272
1916,0,254
1917,0,298
1918,0,321
1919,0,228
1920,0,246
1921,0,245
1922,0,230
1923,0,259
1924,0,198
1925,0,181
1926,0,166
1927,0,168
1928,0,141
1929,0,111
1930,0,97
1931,0,74
1932,0,65
1933,0,46
1934,0,47
1935,0,43
1936,0,44
1937,0,40
1938,0,42
1939,0,36
1940,0,26
1941,0,27
1942,0,23
1943,0,20
1944,0,22
1945,0,25
1946,0,32
1947,0,28
1948,0,20
1949,0,28
1950,0,26
1951,0,23
1952,0,20
1953,5,19
1954,0,20
1955,0,25
1956,0,15
1957,0,13
1958,5,12
1959,12,20
1960,8,17
1961,9,16
1962,6,10
1963,13,14
1964,7,18
1965,17,10
1966,16,14
1967,13,9
1968,9,19
1969,11,15
1970,14,25
1971,20,23
1972,17,26
1973,19,17
1974,14,17
1975,18,23
1976,16,23
1977,15,23
1978,10,15
1979,19,25
1980,22,22
1981,11,19
1982,12,16
1983,10,11
1984,9,21
1985,13,20
1986,11,12
1987,12,10
1988,11,10
1989,14,10
1990,18,13
1991,11,20
1992,17,17
1993,27,16
1994,14,29
1995,24,10
1996,14,12
1997,28,27
1998,45,20
1999,31,17
2000,47,19
2001,56,25
2002,49,28
2003,59,32
2004,60,33
2005,66,47
2006,85,26
2007,90,38
2008,78,34
2009,68,48
2010,106,50
2011,76,49
2012,80,34
2013,85,37
2014,93,49
2015,87,48
2016,91,59
2017,106,69
2018,134,93
2019,142,64
