year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,6,0
1962,5,0
1963,0,0
1964,10,0
1965,11,0
1966,14,0
1967,10,0
1968,18,0
1969,17,0
1970,24,0
1971,41,0
1972,26,0
1973,19,7
1974,33,0
1975,27,6
1976,92,6
1977,168,12
1978,57,0
1979,76,5
1980,49,9
1981,42,0
1982,30,5
1983,27,0
1984,25,0
1985,23,8
1986,31,0
1987,28,7
1988,18,0
1989,19,6
1990,23,5
1991,20,0
1992,12,0
1993,17,0
1994,14,9
1995,7,5
1996,13,5
1997,13,0
1998,14,0
1999,9,5
2000,11,7
2001,10,6
2002,9,5
2003,9,0
2004,8,0
2005,7,7
2006,10,0
2007,11,0
2008,6,0
2009,7,0
2010,0,5
2011,5,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
