year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,11
1916,0,0
1917,0,7
1918,0,7
1919,0,8
1920,0,9
1921,0,7
1922,0,9
1923,0,10
1924,0,8
1925,0,11
1926,0,9
1927,0,8
1928,0,8
1929,0,8
1930,0,7
1931,0,10
1932,0,7
1933,0,13
1934,7,10
1935,5,15
1936,0,11
1937,5,14
1938,0,22
1939,0,18
1940,0,11
1941,5,14
1942,0,16
1943,0,16
1944,9,10
1945,8,6
1946,14,10
1947,13,13
1948,14,11
1949,12,14
1950,24,7
1951,14,8
1952,33,10
1953,20,0
1954,29,6
1955,21,6
1956,24,7
1957,38,0
1958,42,9
1959,43,9
1960,46,7
1961,50,0
1962,72,0
1963,152,0
1964,210,6
1965,91,0
1966,60,5
1967,49,0
1968,29,0
1969,37,0
1970,19,0
1971,20,0
1972,25,0
1973,17,0
1974,7,0
1975,16,0
1976,6,0
1977,6,0
1978,0,0
1979,8,0
1980,8,0
1981,5,0
1982,5,0
1983,5,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
