year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,5
1908,0,5
1909,0,11
1910,0,8
1911,0,19
1912,0,46
1913,0,38
1914,0,67
1915,0,99
1916,0,86
1917,0,98
1918,0,79
1919,0,72
1920,0,89
1921,0,103
1922,0,83
1923,0,94
1924,0,90
1925,0,116
1926,0,96
1927,0,88
1928,0,92
1929,0,102
1930,0,86
1931,0,61
1932,0,86
1933,0,62
1934,0,56
1935,0,72
1936,0,62
1937,0,44
1938,0,60
1939,0,53
1940,0,38
1941,0,46
1942,0,40
1943,0,39
1944,0,41
1945,0,28
1946,0,46
1947,0,43
1948,0,50
1949,0,45
1950,0,36
1951,0,46
1952,0,30
1953,0,34
1954,0,43
1955,0,40
1956,0,40
1957,0,40
1958,0,52
1959,0,34
1960,0,47
1961,0,32
1962,0,46
1963,0,52
1964,0,35
1965,0,44
1966,0,42
1967,0,34
1968,0,54
1969,0,46
1970,0,37
1971,0,34
1972,0,32
1973,0,39
1974,0,43
1975,0,31
1976,0,29
1977,0,30
1978,0,47
1979,0,33
1980,0,29
1981,0,34
1982,0,25
1983,0,23
1984,0,30
1985,0,14
1986,0,13
1987,0,23
1988,0,24
1989,0,30
1990,0,21
1991,0,20
1992,0,27
1993,0,24
1994,0,30
1995,0,29
1996,0,24
1997,0,22
1998,0,19
1999,0,18
2000,0,21
2001,0,29
2002,0,24
2003,0,20
2004,0,29
2005,0,16
2006,0,20
2007,0,29
2008,0,12
2009,0,25
2010,0,19
2011,0,14
2012,0,17
2013,0,16
2014,0,12
2015,0,7
2016,0,21
2017,0,17
2018,0,16
2019,0,15
