year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,5,0
1945,0,0
1946,0,0
1947,7,0
1948,5,0
1949,6,0
1950,15,0
1951,14,0
1952,10,5
1953,14,5
1954,26,0
1955,17,0
1956,16,0
1957,26,0
1958,33,0
1959,21,8
1960,20,7
1961,25,7
1962,20,12
1963,60,17
1964,48,19
1965,49,29
1966,53,32
1967,80,29
1968,154,48
1969,200,89
1970,285,89
1971,211,88
1972,185,87
1973,166,71
1974,200,87
1975,180,100
1976,236,97
1977,232,86
1978,194,70
1979,182,72
1980,178,64
1981,163,50
1982,132,37
1983,141,34
1984,149,32
1985,124,22
1986,98,22
1987,100,22
1988,80,25
1989,65,22
1990,62,26
1991,57,16
1992,58,30
1993,49,14
1994,43,13
1995,42,11
1996,39,12
1997,36,13
1998,34,17
1999,31,10
2000,17,13
2001,13,16
2002,18,9
2003,20,12
2004,10,9
2005,7,9
2006,12,6
2007,5,0
2008,9,0
2009,10,0
2010,5,0
2011,0,0
2012,5,0
2013,0,6
2014,6,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,5,6
