year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,6,0
1944,0,0
1945,0,0
1946,7,0
1947,0,0
1948,6,0
1949,12,0
1950,8,13
1951,16,7
1952,12,0
1953,21,14
1954,27,17
1955,24,10
1956,15,12
1957,17,32
1958,19,29
1959,17,32
1960,20,46
1961,21,112
1962,14,79
1963,21,85
1964,36,99
1965,27,111
1966,32,112
1967,25,110
1968,41,160
1969,43,165
1970,37,226
1971,46,209
1972,71,198
1973,72,236
1974,76,224
1975,45,183
1976,46,174
1977,37,183
1978,27,177
1979,28,145
1980,39,151
1981,31,123
1982,34,131
1983,30,111
1984,29,113
1985,37,157
1986,28,197
1987,28,233
1988,25,282
1989,36,254
1990,46,399
1991,45,351
1992,56,340
1993,84,292
1994,69,326
1995,57,266
1996,61,294
1997,61,252
1998,64,233
1999,32,216
2000,33,239
2001,53,208
2002,61,192
2003,56,188
2004,47,180
2005,58,178
2006,68,166
2007,48,172
2008,87,152
2009,86,114
2010,73,140
2011,44,112
2012,38,104
2013,46,80
2014,48,77
2015,40,89
2016,35,80
2017,35,50
2018,19,62
2019,28,47
