year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,7,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,5,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,7,0
1950,6,0
1951,10,0
1952,6,0
1953,0,0
1954,8,0
1955,7,0
1956,12,0
1957,0,0
1958,7,0
1959,13,0
1960,13,0
1961,10,6
1962,13,6
1963,15,9
1964,12,7
1965,11,7
1966,14,6
1967,28,9
1968,24,16
1969,16,7
1970,28,10
1971,19,10
1972,19,21
1973,27,15
1974,24,11
1975,21,8
1976,26,19
1977,23,9
1978,26,0
1979,11,14
1980,22,15
1981,25,0
1982,32,12
1983,24,11
1984,25,15
1985,40,15
1986,32,15
1987,34,19
1988,32,13
1989,33,23
1990,38,32
1991,28,30
1992,30,18
1993,20,21
1994,26,13
1995,25,24
1996,16,17
1997,9,16
1998,11,9
1999,16,18
2000,14,20
2001,24,18
2002,15,10
2003,14,7
2004,14,14
2005,18,9
2006,8,11
2007,10,14
2008,12,12
2009,7,10
2010,6,7
2011,0,0
2012,0,6
2013,0,6
2014,0,5
2015,0,5
2016,0,0
2017,0,5
2018,0,5
2019,0,0
