year,F,M
1880,0,6
1881,0,8
1882,0,10
1883,0,8
1884,0,9
1885,0,8
1886,0,6
1887,0,7
1888,0,7
1889,0,8
1890,0,6
1891,0,6
1892,0,5
1893,0,13
1894,0,6
1895,0,0
1896,0,10
1897,0,6
1898,0,7
1899,0,5
1900,0,10
1901,0,6
1902,0,6
1903,0,5
1904,0,6
1905,0,9
1906,0,8
1907,0,9
1908,0,11
1909,0,11
1910,0,20
1911,0,9
1912,0,20
1913,0,16
1914,0,28
1915,0,24
1916,0,16
1917,0,23
1918,0,29
1919,0,38
1920,0,29
1921,0,32
1922,0,38
1923,0,30
1924,0,27
1925,0,21
1926,0,22
1927,0,26
1928,0,21
1929,0,19
1930,0,26
1931,0,22
1932,0,31
1933,0,19
1934,0,23
1935,0,24
1936,0,18
1937,0,21
1938,0,27
1939,0,16
1940,0,20
1941,0,24
1942,0,31
1943,0,30
1944,0,19
1945,0,29
1946,0,30
1947,0,23
1948,0,27
1949,0,27
1950,0,30
1951,0,47
1952,0,25
1953,0,39
1954,0,29
1955,0,30
1956,0,24
1957,0,18
1958,0,23
1959,0,17
1960,0,23
1961,0,19
1962,0,16
1963,0,16
1964,0,16
1965,6,18
1966,0,10
1967,0,15
1968,0,15
1969,0,17
1970,0,11
1971,0,9
1972,0,14
1973,0,16
1974,0,13
1975,0,12
1976,0,15
1977,0,13
1978,0,14
1979,0,11
1980,0,13
1981,0,8
1982,0,16
1983,0,16
1984,0,6
1985,0,10
1986,0,9
1987,0,10
1988,0,15
1989,0,10
1990,0,13
1991,0,11
1992,0,16
1993,0,14
1994,0,15
1995,0,17
1996,0,10
1997,0,16
1998,0,10
1999,0,8
2000,0,13
2001,0,10
2002,0,7
2003,0,10
2004,0,12
2005,0,11
2006,0,11
2007,0,15
2008,0,20
2009,0,15
2010,0,9
2011,0,14
2012,0,24
2013,0,14
2014,0,21
2015,0,12
2016,0,24
2017,0,22
2018,0,12
2019,0,9
