year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,17,0
1969,13,0
1970,42,18
1971,35,10
1972,50,6
1973,59,12
1974,53,8
1975,68,11
1976,88,12
1977,103,23
1978,69,6
1979,64,8
1980,91,0
1981,70,7
1982,54,5
1983,45,6
1984,51,6
1985,59,7
1986,37,6
1987,56,10
1988,44,6
1989,45,6
1990,55,6
1991,61,6
1992,48,0
1993,45,6
1994,33,5
1995,33,5
1996,23,0
1997,26,5
1998,29,6
1999,21,6
2000,18,0
2001,26,11
2002,25,7
2003,19,11
2004,23,6
2005,20,8
2006,16,11
2007,22,23
2008,19,30
2009,16,23
2010,21,11
2011,15,15
2012,16,16
2013,13,9
2014,7,9
2015,12,14
2016,5,21
2017,10,16
2018,0,13
2019,0,14
