year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,5
1906,0,0
1907,0,0
1908,0,9
1909,0,10
1910,0,6
1911,0,19
1912,0,25
1913,0,44
1914,0,41
1915,0,67
1916,0,71
1917,0,78
1918,0,65
1919,0,41
1920,0,72
1921,0,60
1922,0,86
1923,0,77
1924,0,82
1925,0,69
1926,0,58
1927,0,49
1928,0,48
1929,0,40
1930,0,54
1931,0,39
1932,0,32
1933,0,23
1934,0,22
1935,0,19
1936,0,26
1937,0,13
1938,0,11
1939,0,26
1940,0,20
1941,0,16
1942,0,16
1943,0,18
1944,0,14
1945,0,10
1946,0,13
1947,0,26
1948,0,16
1949,0,18
1950,0,14
1951,0,17
1952,0,19
1953,0,13
1954,0,23
1955,0,20
1956,0,8
1957,0,19
1958,0,17
1959,0,12
1960,0,15
1961,0,25
1962,0,14
1963,0,24
1964,0,14
1965,0,17
1966,0,18
1967,0,22
1968,0,15
1969,0,12
1970,0,13
1971,0,17
1972,0,20
1973,0,16
1974,0,14
1975,0,14
1976,0,8
1977,0,10
1978,0,12
1979,0,9
1980,0,22
1981,0,15
1982,0,12
1983,0,17
1984,0,11
1985,0,20
1986,0,16
1987,0,16
1988,0,18
1989,0,26
1990,0,21
1991,0,17
1992,0,15
1993,0,9
1994,0,20
1995,0,18
1996,0,16
1997,0,18
1998,0,13
1999,0,17
2000,0,26
2001,0,24
2002,0,21
2003,0,23
2004,0,19
2005,0,20
2006,0,20
2007,0,27
2008,0,28
2009,0,25
2010,0,15
2011,0,21
2012,0,16
2013,0,21
2014,0,13
2015,0,22
2016,0,28
2017,0,32
2018,0,20
2019,0,27
