year,Girls,Boys
1880,0,0
1881,0,0
1882,5,0
1883,0,0
1884,0,0
1885,5,0
1886,0,0
1887,7,0
1888,0,5
1889,7,0
1890,8,7
1891,8,0
1892,5,0
1893,11,0
1894,0,6
1895,9,8
1896,10,7
1897,8,0
1898,10,0
1899,7,0
1900,9,9
1901,5,0
1902,6,5
1903,9,5
1904,0,7
1905,0,6
1906,10,5
1907,9,5
1908,14,7
1909,16,0
1910,13,11
1911,14,5
1912,9,13
1913,12,13
1914,12,25
1915,13,12
1916,24,14
1917,14,22
1918,28,18
1919,12,20
1920,16,24
1921,14,25
1922,18,23
1923,12,14
1924,8,17
1925,9,16
1926,10,25
1927,13,18
1928,9,7
1929,8,13
1930,10,18
1931,8,16
1932,0,21
1933,11,16
1934,13,15
1935,7,10
1936,9,11
1937,11,13
1938,14,14
1939,19,10
1940,14,16
1941,19,17
1942,12,14
1943,16,9
1944,21,6
1945,26,8
1946,26,8
1947,28,14
1948,24,14
1949,61,12
1950,89,18
1951,100,10
1952,92,16
1953,88,7
1954,118,6
1955,100,12
1956,122,12
1957,138,12
1958,143,9
1959,178,9
1960,213,0
1961,243,0
1962,345,7
1963,336,10
1964,387,11
1965,391,9
1966,349,0
1967,377,5
1968,368,6
1969,403,7
1970,423,0
1971,385,5
1972,336,7
1973,319,10
1974,300,7
1975,317,5
1976,254,0
1977,220,8
1978,201,0
1979,188,0
1980,156,0
1981,152,0
1982,130,0
1983,129,0
1984,121,0
1985,126,0
1986,88,5
1987,74,0
1988,71,0
1989,53,0
1990,56,0
1991,64,0
1992,45,0
1993,45,0
1994,30,0
1995,26,0
1996,41,0
1997,35,0
1998,20,0
1999,18,0
2000,34,0
2001,25,0
2002,15,0
2003,18,0
2004,14,0
2005,13,0
2006,9,0
2007,8,0
2008,0,0
2009,7,0
2010,7,0
2011,9,0
2012,0,0
2013,5,0
2014,0,0
2015,5,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
