year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,5,0
1890,0,0
1891,0,0
1892,0,0
1893,8,0
1894,0,0
1895,0,0
1896,5,0
1897,5,0
1898,0,0
1899,5,0
1900,9,0
1901,0,0
1902,0,0
1903,7,0
1904,6,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,7,0
1913,6,0
1914,9,0
1915,9,0
1916,9,0
1917,5,0
1918,6,0
1919,11,0
1920,0,0
1921,7,0
1922,8,0
1923,7,0
1924,10,0
1925,7,0
1926,5,0
1927,0,0
1928,0,0
1929,5,0
1930,0,0
1931,0,0
1932,0,0
1933,5,0
1934,0,0
1935,0,0
1936,6,0
1937,5,0
1938,0,0
1939,6,0
1940,0,0
1941,5,0
1942,12,0
1943,0,0
1944,0,0
1945,5,0
1946,0,0
1947,6,0
1948,7,0
1949,6,0
1950,9,0
1951,7,0
1952,10,0
1953,5,0
1954,12,0
1955,20,0
1956,6,0
1957,15,0
1958,20,0
1959,19,0
1960,24,0
1961,32,0
1962,37,0
1963,38,0
1964,23,0
1965,36,0
1966,27,0
1967,45,0
1968,34,0
1969,47,0
1970,53,0
1971,67,0
1972,60,0
1973,84,0
1974,80,0
1975,68,0
1976,97,0
1977,188,0
1978,121,0
1979,112,0
1980,80,0
1981,94,0
1982,81,0
1983,78,0
1984,88,0
1985,80,0
1986,99,0
1987,112,0
1988,108,0
1989,123,0
1990,112,0
1991,103,0
1992,119,0
1993,154,0
1994,145,0
1995,197,0
1996,171,0
1997,146,0
1998,137,0
1999,129,0
2000,109,0
2001,102,0
2002,73,0
2003,87,0
2004,80,0
2005,69,0
2006,55,0
2007,58,0
2008,54,0
2009,59,0
2010,51,0
2011,45,0
2012,49,0
2013,36,0
2014,27,0
2015,31,0
2016,27,0
2017,36,0
2018,23,0
2019,23,0
