year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,5,0
1885,0,0
1886,6,0
1887,9,0
1888,13,0
1889,15,0
1890,15,0
1891,12,0
1892,30,0
1893,27,0
1894,23,0
1895,23,0
1896,24,0
1897,29,0
1898,24,0
1899,21,0
1900,28,0
1901,20,0
1902,19,0
1903,29,0
1904,20,0
1905,27,0
1906,28,0
1907,27,0
1908,25,0
1909,31,0
1910,31,0
1911,37,0
1912,43,0
1913,46,0
1914,45,0
1915,67,0
1916,42,0
1917,52,0
1918,51,0
1919,40,0
1920,54,0
1921,44,0
1922,26,0
1923,30,0
1924,25,0
1925,23,0
1926,20,0
1927,22,0
1928,13,0
1929,12,0
1930,12,0
1931,14,0
1932,13,0
1933,13,0
1934,9,0
1935,8,0
1936,9,0
1937,13,0
1938,10,0
1939,16,0
1940,17,0
1941,17,0
1942,24,0
1943,17,0
1944,22,0
1945,32,0
1946,36,0
1947,46,0
1948,38,0
1949,34,0
1950,43,0
1951,39,0
1952,39,0
1953,21,0
1954,30,0
1955,25,0
1956,25,0
1957,28,0
1958,20,0
1959,22,0
1960,23,0
1961,17,0
1962,24,0
1963,23,0
1964,23,0
1965,13,0
1966,18,0
1967,13,0
1968,20,0
1969,15,0
1970,22,0
1971,7,0
1972,20,0
1973,13,0
1974,10,0
1975,11,0
1976,19,0
1977,6,0
1978,10,0
1979,14,0
1980,6,0
1981,13,0
1982,16,0
1983,12,0
1984,11,0
1985,10,0
1986,10,0
1987,12,0
1988,10,0
1989,10,0
1990,17,0
1991,15,0
1992,13,0
1993,10,0
1994,15,0
1995,14,0
1996,20,0
1997,17,0
1998,13,0
1999,18,0
2000,18,0
2001,16,0
2002,17,0
2003,17,0
2004,16,0
2005,22,0
2006,17,0
2007,22,0
2008,23,0
2009,18,0
2010,22,0
2011,23,0
2012,16,0
2013,19,0
2014,13,0
2015,24,0
2016,21,0
2017,19,0
2018,24,0
2019,14,0
