year,Girls,Boys
1880,0,18
1881,0,20
1882,0,24
1883,0,18
1884,0,27
1885,0,17
1886,0,21
1887,0,15
1888,0,13
1889,0,10
1890,0,13
1891,0,12
1892,0,13
1893,0,10
1894,0,10
1895,0,11
1896,0,11
1897,0,11
1898,0,19
1899,0,7
1900,0,11
1901,0,12
1902,0,6
1903,0,13
1904,0,12
1905,0,11
1906,0,11
1907,0,15
1908,0,10
1909,0,14
1910,0,15
1911,0,11
1912,0,18
1913,0,15
1914,0,18
1915,0,28
1916,0,36
1917,0,32
1918,0,25
1919,0,35
1920,0,37
1921,0,34
1922,0,23
1923,0,23
1924,0,24
1925,0,31
1926,0,31
1927,0,33
1928,0,23
1929,0,18
1930,0,19
1931,0,18
1932,0,21
1933,0,14
1934,0,21
1935,0,20
1936,0,17
1937,0,17
1938,0,11
1939,0,7
1940,0,17
1941,0,10
1942,0,22
1943,0,19
1944,0,16
1945,0,19
1946,0,19
1947,0,19
1948,0,17
1949,0,11
1950,0,19
1951,0,20
1952,0,12
1953,0,9
1954,0,13
1955,0,12
1956,0,17
1957,0,19
1958,0,8
1959,0,13
1960,0,11
1961,0,5
1962,0,0
1963,0,12
1964,0,10
1965,0,0
1966,0,7
1967,0,7
1968,0,5
1969,0,0
1970,0,5
1971,0,6
1972,0,7
1973,0,8
1974,0,8
1975,0,5
1976,0,8
1977,0,5
1978,0,7
1979,0,0
1980,0,8
1981,0,10
1982,0,8
1983,0,6
1984,0,6
1985,0,6
1986,0,0
1987,0,0
1988,0,8
1989,0,5
1990,0,6
1991,0,5
1992,0,0
1993,0,8
1994,0,8
1995,0,7
1996,0,9
1997,0,8
1998,0,8
1999,0,6
2000,0,6
2001,0,0
2002,0,8
2003,0,0
2004,0,6
2005,0,0
2006,0,6
2007,0,5
2008,0,7
2009,0,11
2010,0,5
2011,0,8
2012,0,10
2013,0,6
2014,0,11
2015,0,7
2016,0,0
2017,0,5
2018,0,0
2019,0,8
