year,F,M
1880,8,0
1881,0,0
1882,11,0
1883,8,0
1884,0,0
1885,7,0
1886,0,0
1887,9,0
1888,0,0
1889,7,0
1890,10,0
1891,12,0
1892,9,0
1893,10,0
1894,5,0
1895,0,0
1896,8,0
1897,9,0
1898,10,0
1899,11,0
1900,11,0
1901,11,0
1902,11,0
1903,9,0
1904,9,0
1905,11,0
1906,12,0
1907,6,0
1908,11,0
1909,13,0
1910,9,0
1911,7,0
1912,11,0
1913,12,0
1914,20,0
1915,18,0
1916,21,0
1917,25,0
1918,25,0
1919,33,0
1920,23,0
1921,9,0
1922,12,0
1923,12,0
1924,16,0
1925,14,0
1926,12,0
1927,13,0
1928,17,0
1929,18,0
1930,12,0
1931,9,0
1932,11,0
1933,8,0
1934,9,0
1935,13,0
1936,9,0
1937,12,0
1938,8,0
1939,5,0
1940,8,0
1941,6,0
1942,14,0
1943,7,0
1944,12,0
1945,6,0
1946,12,0
1947,9,0
1948,6,0
1949,11,0
1950,8,0
1951,14,0
1952,5,0
1953,16,0
1954,10,0
1955,17,0
1956,15,0
1957,13,0
1958,14,0
1959,14,0
1960,10,0
1961,13,0
1962,10,0
1963,12,0
1964,12,0
1965,17,0
1966,13,0
1967,18,0
1968,17,0
1969,15,0
1970,20,0
1971,20,0
1972,17,0
1973,20,0
1974,16,0
1975,22,0
1976,16,0
1977,14,0
1978,10,0
1979,17,0
1980,14,0
1981,10,0
1982,22,0
1983,23,0
1984,15,0
1985,16,0
1986,16,0
1987,22,0
1988,18,0
1989,11,0
1990,11,0
1991,20,0
1992,28,0
1993,25,0
1994,19,0
1995,20,0
1996,21,0
1997,24,0
1998,23,0
1999,21,0
2000,21,0
2001,16,0
2002,21,0
2003,18,0
2004,20,0
2005,21,0
2006,14,0
2007,16,0
2008,18,0
2009,18,0
2010,23,0
2011,27,0
2012,29,0
2013,24,0
2014,23,0
2015,31,0
2016,30,0
2017,30,0
2018,32,0
2019,26,0
