year,F,M
1880,0,9
1881,0,0
1882,0,7
1883,0,6
1884,0,7
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,6
1893,0,0
1894,0,0
1895,0,9
1896,0,0
1897,0,0
1898,0,5
1899,0,6
1900,0,7
1901,0,0
1902,0,6
1903,0,0
1904,0,5
1905,0,0
1906,0,5
1907,0,7
1908,0,10
1909,0,5
1910,0,8
1911,0,8
1912,0,12
1913,0,17
1914,0,17
1915,0,20
1916,0,15
1917,0,29
1918,0,19
1919,0,20
1920,0,30
1921,0,21
1922,0,26
1923,0,22
1924,0,16
1925,0,19
1926,0,17
1927,0,24
1928,0,19
1929,0,19
1930,0,20
1931,0,13
1932,0,17
1933,0,24
1934,0,16
1935,0,14
1936,0,13
1937,0,19
1938,0,16
1939,0,31
1940,0,10
1941,0,15
1942,0,26
1943,0,18
1944,0,18
1945,0,22
1946,0,23
1947,0,25
1948,0,15
1949,0,22
1950,0,19
1951,0,16
1952,0,12
1953,0,16
1954,0,29
1955,0,26
1956,0,29
1957,0,26
1958,0,22
1959,0,25
1960,0,26
1961,0,20
1962,0,15
1963,0,19
1964,0,22
1965,0,22
1966,0,27
1967,0,21
1968,0,36
1969,0,27
1970,0,28
1971,0,54
1972,0,44
1973,0,58
1974,0,40
1975,0,54
1976,0,62
1977,0,40
1978,0,46
1979,0,45
1980,0,43
1981,0,50
1982,0,38
1983,0,36
1984,0,41
1985,0,49
1986,0,57
1987,0,55
1988,0,42
1989,0,44
1990,0,42
1991,0,57
1992,5,62
1993,0,47
1994,0,67
1995,0,67
1996,6,64
1997,0,75
1998,0,83
1999,9,74
2000,10,94
2001,5,78
2002,5,53
2003,7,78
2004,0,75
2005,0,107
2006,0,121
2007,0,116
2008,0,116
2009,5,93
2010,0,69
2011,0,75
2012,0,64
2013,0,57
2014,0,58
2015,0,59
2016,6,60
2017,0,59
2018,0,43
2019,0,59
