year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,5,0
1956,0,0
1957,6,0
1958,8,0
1959,15,0
1960,23,0
1961,23,0
1962,26,0
1963,35,0
1964,32,0
1965,33,0
1966,26,0
1967,49,0
1968,37,0
1969,46,0
1970,46,0
1971,45,0
1972,60,0
1973,50,0
1974,45,0
1975,46,0
1976,57,0
1977,62,0
1978,54,0
1979,65,0
1980,100,0
1981,82,0
1982,89,0
1983,85,0
1984,80,0
1985,93,0
1986,164,0
1987,117,0
1988,145,0
1989,252,0
1990,283,0
1991,308,0
1992,244,0
1993,248,0
1994,222,0
1995,205,0
1996,183,0
1997,212,0
1998,237,0
1999,226,0
2000,276,0
2001,264,0
2002,294,0
2003,314,0
2004,313,0
2005,393,0
2006,382,0
2007,452,0
2008,427,0
2009,402,0
2010,371,0
2011,400,0
2012,403,0
2013,346,0
2014,332,0
2015,302,0
2016,334,0
2017,294,0
2018,303,0
2019,324,0
