year,F,M
1880,8,0
1881,15,0
1882,13,0
1883,13,0
1884,18,0
1885,28,0
1886,21,0
1887,28,0
1888,29,0
1889,43,0
1890,41,0
1891,35,0
1892,47,0
1893,43,0
1894,40,0
1895,35,0
1896,38,0
1897,36,0
1898,46,0
1899,39,0
1900,34,0
1901,29,0
1902,24,0
1903,32,0
1904,21,0
1905,25,0
1906,21,0
1907,28,0
1908,19,0
1909,15,0
1910,29,0
1911,21,0
1912,27,0
1913,27,0
1914,42,0
1915,39,0
1916,46,0
1917,31,0
1918,30,0
1919,38,0
1920,32,0
1921,28,0
1922,19,0
1923,23,0
1924,16,0
1925,20,0
1926,24,0
1927,19,0
1928,16,0
1929,17,0
1930,23,0
1931,16,0
1932,19,0
1933,11,0
1934,13,0
1935,10,0
1936,12,0
1937,8,0
1938,15,0
1939,8,0
1940,10,0
1941,8,0
1942,10,0
1943,13,0
1944,17,0
1945,8,0
1946,14,0
1947,19,0
1948,23,0
1949,22,0
1950,12,0
1951,11,0
1952,18,0
1953,23,0
1954,21,0
1955,27,0
1956,36,0
1957,35,0
1958,33,0
1959,44,0
1960,45,0
1961,47,0
1962,58,0
1963,59,0
1964,57,0
1965,55,0
1966,56,0
1967,57,0
1968,59,0
1969,115,0
1970,107,0
1971,88,0
1972,83,0
1973,70,0
1974,58,0
1975,41,0
1976,48,0
1977,37,0
1978,42,0
1979,61,0
1980,51,0
1981,41,0
1982,40,0
1983,34,0
1984,32,0
1985,25,0
1986,16,0
1987,24,0
1988,19,0
1989,22,0
1990,19,0
1991,22,0
1992,20,0
1993,18,0
1994,17,0
1995,12,0
1996,18,0
1997,9,0
1998,18,0
1999,18,0
2000,12,0
2001,15,0
2002,14,0
2003,16,0
2004,14,0
2005,14,0
2006,26,0
2007,17,0
2008,11,0
2009,18,0
2010,18,0
2011,21,0
2012,20,0
2013,21,0
2014,24,0
2015,22,0
2016,20,0
2017,30,0
2018,21,0
2019,13,0
