year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,5,0
1884,0,0
1885,6,0
1886,0,0
1887,0,0
1888,7,0
1889,0,0
1890,10,0
1891,6,0
1892,9,0
1893,11,0
1894,16,0
1895,7,0
1896,7,0
1897,12,0
1898,14,0
1899,12,0
1900,24,0
1901,12,0
1902,14,0
1903,11,0
1904,21,0
1905,21,0
1906,22,0
1907,18,0
1908,24,0
1909,19,0
1910,24,0
1911,36,0
1912,47,0
1913,40,5
1914,56,7
1915,71,0
1916,92,8
1917,85,0
1918,85,7
1919,69,5
1920,66,0
1921,89,0
1922,99,7
1923,69,7
1924,72,8
1925,81,8
1926,81,11
1927,65,16
1928,72,8
1929,67,9
1930,72,6
1931,44,6
1932,45,5
1933,54,8
1934,42,0
1935,26,0
1936,45,6
1937,28,8
1938,30,0
1939,24,5
1940,23,6
1941,21,6
1942,21,13
1943,16,6
1944,23,0
1945,24,7
1946,18,6
1947,26,0
1948,18,0
1949,27,5
1950,21,0
1951,18,0
1952,27,11
1953,23,5
1954,18,0
1955,32,0
1956,26,5
1957,26,8
1958,33,0
1959,31,0
1960,37,0
1961,36,0
1962,40,8
1963,25,9
1964,42,0
1965,37,5
1966,51,0
1967,36,0
1968,34,0
1969,40,0
1970,33,6
1971,50,5
1972,34,0
1973,37,0
1974,40,0
1975,36,0
1976,41,6
1977,33,5
1978,25,8
1979,28,6
1980,34,9
1981,39,0
1982,28,0
1983,38,0
1984,34,0
1985,27,7
1986,31,0
1987,32,0
1988,38,0
1989,33,7
1990,54,8
1991,51,5
1992,45,0
1993,52,0
1994,54,7
1995,59,7
1996,48,5
1997,51,0
1998,58,5
1999,50,6
2000,77,6
2001,60,0
2002,74,6
2003,76,7
2004,73,7
2005,81,5
2006,86,5
2007,76,5
2008,78,0
2009,79,6
2010,71,0
2011,66,0
2012,90,0
2013,97,0
2014,82,0
2015,98,0
2016,83,0
2017,115,0
2018,125,0
2019,118,0
