year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,5,0
1892,0,0
1893,0,0
1894,0,0
1895,6,0
1896,5,0
1897,7,0
1898,6,0
1899,12,0
1900,7,0
1901,11,0
1902,13,0
1903,11,0
1904,14,0
1905,17,0
1906,18,0
1907,22,0
1908,24,0
1909,24,0
1910,33,0
1911,34,0
1912,42,0
1913,63,0
1914,83,0
1915,128,0
1916,138,0
1917,152,0
1918,186,0
1919,206,0
1920,192,0
1921,222,0
1922,241,0
1923,242,0
1924,275,0
1925,271,0
1926,313,0
1927,327,0
1928,272,0
1929,251,0
1930,257,0
1931,284,0
1932,222,0
1933,242,0
1934,223,0
1935,219,0
1936,263,0
1937,248,0
1938,343,0
1939,283,0
1940,227,0
1941,235,0
1942,287,0
1943,272,0
1944,280,0
1945,313,0
1946,386,0
1947,413,0
1948,404,0
1949,385,0
1950,453,0
1951,425,0
1952,383,0
1953,334,0
1954,346,0
1955,324,0
1956,301,0
1957,306,0
1958,293,0
1959,267,0
1960,274,0
1961,230,0
1962,248,0
1963,180,0
1964,205,0
1965,185,0
1966,144,0
1967,153,0
1968,132,0
1969,115,0
1970,112,0
1971,93,0
1972,81,0
1973,70,0
1974,55,0
1975,59,0
1976,71,0
1977,52,0
1978,66,0
1979,59,0
1980,56,0
1981,66,0
1982,55,0
1983,63,0
1984,63,0
1985,71,0
1986,64,0
1987,61,0
1988,59,0
1989,65,0
1990,59,0
1991,65,0
1992,35,0
1993,32,0
1994,35,0
1995,52,0
1996,38,0
1997,47,0
1998,71,0
1999,74,0
2000,65,0
2001,59,0
2002,50,0
2003,67,0
2004,65,0
2005,53,0
2006,73,0
2007,72,0
2008,64,0
2009,38,0
2010,41,0
2011,38,0
2012,45,0
2013,33,0
2014,40,0
2015,34,0
2016,26,0
2017,20,0
2018,21,0
2019,16,0
