year,Girls,Boys
1880,8,0
1881,9,0
1882,17,0
1883,11,0
1884,8,0
1885,14,0
1886,20,0
1887,28,0
1888,30,0
1889,29,0
1890,27,0
1891,14,0
1892,25,0
1893,15,0
1894,23,0
1895,38,0
1896,38,0
1897,28,0
1898,28,0
1899,31,0
1900,44,0
1901,31,0
1902,23,0
1903,41,0
1904,35,0
1905,24,0
1906,37,0
1907,39,0
1908,31,0
1909,39,0
1910,48,0
1911,51,0
1912,54,0
1913,64,0
1914,73,0
1915,92,0
1916,107,0
1917,95,0
1918,77,0
1919,83,0
1920,87,0
1921,88,0
1922,88,0
1923,74,0
1924,104,0
1925,78,0
1926,93,0
1927,70,0
1928,79,0
1929,80,0
1930,61,0
1931,79,0
1932,77,0
1933,74,0
1934,79,0
1935,71,0
1936,54,0
1937,84,0
1938,75,0
1939,95,0
1940,72,0
1941,57,0
1942,59,0
1943,63,0
1944,51,0
1945,34,0
1946,63,0
1947,44,0
1948,44,0
1949,43,0
1950,41,0
1951,37,0
1952,41,0
1953,47,0
1954,60,0
1955,43,0
1956,39,0
1957,36,0
1958,25,0
1959,26,0
1960,31,0
1961,19,0
1962,27,0
1963,18,0
1964,29,0
1965,16,0
1966,10,0
1967,19,0
1968,11,0
1969,9,0
1970,10,0
1971,7,0
1972,8,0
1973,9,0
1974,12,0
1975,6,0
1976,9,0
1977,0,0
1978,8,0
1979,0,0
1980,5,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,7,0
1987,0,0
1988,5,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,6,0
1994,0,0
1995,0,0
1996,0,0
1997,5,0
1998,5,0
1999,9,0
2000,5,0
2001,5,0
2002,5,0
2003,8,0
2004,0,0
2005,9,0
2006,10,0
2007,6,0
2008,0,0
2009,5,0
2010,13,0
2011,7,0
2012,9,0
2013,13,0
2014,8,0
2015,6,0
2016,9,0
2017,9,0
2018,15,0
2019,16,0
