year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,5,0
1955,0,0
1956,0,0
1957,0,0
1958,5,0
1959,8,0
1960,6,0
1961,8,0
1962,11,0
1963,10,0
1964,11,0
1965,10,0
1966,8,0
1967,20,0
1968,41,0
1969,29,0
1970,22,0
1971,27,0
1972,30,0
1973,27,0
1974,33,0
1975,34,0
1976,42,0
1977,55,0
1978,51,0
1979,38,0
1980,45,0
1981,44,0
1982,56,0
1983,55,0
1984,57,5
1985,40,0
1986,61,0
1987,52,9
1988,57,0
1989,52,7
1990,56,7
1991,67,0
1992,62,0
1993,58,0
1994,45,11
1995,48,0
1996,71,13
1997,62,15
1998,67,25
1999,69,27
2000,87,28
2001,89,32
2002,85,64
2003,80,110
2004,92,139
2005,75,159
2006,89,180
2007,86,212
2008,94,226
2009,107,223
2010,115,219
2011,107,179
2012,108,238
2013,101,243
2014,111,235
2015,105,178
2016,126,181
2017,118,197
2018,106,225
2019,115,222
