year,Girls,Boys
1880,0,14
1881,0,9
1882,0,9
1883,0,12
1884,0,11
1885,0,10
1886,0,10
1887,0,12
1888,0,6
1889,0,10
1890,0,7
1891,0,6
1892,0,7
1893,0,6
1894,0,5
1895,0,8
1896,0,6
1897,0,9
1898,0,7
1899,0,5
1900,0,8
1901,0,5
1902,0,11
1903,0,5
1904,0,6
1905,0,0
1906,0,0
1907,0,8
1908,0,6
1909,0,7
1910,0,7
1911,0,12
1912,0,15
1913,0,11
1914,0,18
1915,0,16
1916,0,21
1917,0,30
1918,0,25
1919,0,22
1920,5,21
1921,0,23
1922,0,32
1923,0,25
1924,0,21
1925,0,18
1926,0,18
1927,0,23
1928,0,16
1929,6,14
1930,0,23
1931,0,17
1932,7,14
1933,0,19
1934,0,14
1935,5,17
1936,5,21
1937,0,8
1938,5,14
1939,0,11
1940,0,13
1941,0,12
1942,6,10
1943,0,19
1944,7,17
1945,0,6
1946,5,17
1947,8,18
1948,6,19
1949,7,14
1950,8,18
1951,8,11
1952,16,14
1953,9,12
1954,11,20
1955,7,17
1956,8,15
1957,6,16
1958,10,13
1959,11,11
1960,7,14
1961,7,16
1962,6,12
1963,6,14
1964,11,11
1965,8,12
1966,0,9
1967,6,5
1968,0,20
1969,12,17
1970,0,14
1971,8,20
1972,6,22
1973,7,21
1974,7,21
1975,13,30
1976,9,26
1977,11,18
1978,13,30
1979,11,31
1980,12,21
1981,16,39
1982,9,37
1983,19,29
1984,10,38
1985,15,29
1986,13,32
1987,12,16
1988,9,26
1989,11,33
1990,14,31
1991,18,42
1992,13,36
1993,15,29
1994,6,42
1995,8,31
1996,5,24
1997,8,38
1998,5,22
1999,0,25
2000,0,22
2001,0,9
2002,0,13
2003,0,11
2004,0,11
2005,0,11
2006,0,0
2007,0,11
2008,0,9
2009,0,8
2010,0,6
2011,0,0
2012,0,10
2013,0,8
2014,0,9
2015,0,12
2016,0,5
2017,0,6
2018,0,13
2019,0,0
