year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,8
1894,0,7
1895,0,7
1896,0,7
1897,0,0
1898,9,0
1899,0,7
1900,5,0
1901,8,8
1902,7,7
1903,5,7
1904,7,13
1905,7,14
1906,7,14
1907,7,11
1908,5,9
1909,7,14
1910,6,15
1911,11,18
1912,11,38
1913,9,41
1914,11,41
1915,19,58
1916,23,56
1917,17,50
1918,15,71
1919,18,69
1920,19,77
1921,20,87
1922,13,67
1923,17,72
1924,15,61
1925,18,62
1926,11,73
1927,18,56
1928,0,65
1929,6,70
1930,11,62
1931,7,55
1932,7,50
1933,8,36
1934,5,61
1935,5,26
1936,7,34
1937,0,50
1938,7,23
1939,7,43
1940,8,29
1941,6,30
1942,0,32
1943,0,33
1944,0,42
1945,0,32
1946,0,23
1947,0,34
1948,0,26
1949,0,29
1950,5,17
1951,0,31
1952,0,16
1953,0,20
1954,0,20
1955,5,13
1956,0,20
1957,0,14
1958,0,12
1959,0,18
1960,0,17
1961,0,18
1962,0,9
1963,0,6
1964,0,13
1965,0,8
1966,5,13
1967,0,9
1968,0,8
1969,0,5
1970,0,6
1971,0,0
1972,0,8
1973,0,7
1974,0,7
1975,0,6
1976,0,0
1977,0,6
1978,0,0
1979,0,5
1980,0,6
1981,0,5
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,5,0
2015,6,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
