year,Girls,Boys
1880,0,0
1881,0,5
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,5
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,5
1913,0,7
1914,0,10
1915,0,11
1916,0,9
1917,0,16
1918,0,25
1919,0,20
1920,0,23
1921,0,17
1922,0,13
1923,0,13
1924,0,19
1925,0,16
1926,0,15
1927,0,16
1928,0,25
1929,0,15
1930,0,14
1931,0,21
1932,0,17
1933,0,17
1934,0,20
1935,0,11
1936,0,13
1937,0,12
1938,0,12
1939,0,15
1940,0,16
1941,0,15
1942,0,17
1943,0,21
1944,0,28
1945,0,18
1946,0,35
1947,0,21
1948,0,20
1949,0,22
1950,0,26
1951,0,25
1952,0,17
1953,0,27
1954,0,22
1955,0,23
1956,0,23
1957,0,25
1958,0,14
1959,0,18
1960,0,19
1961,0,17
1962,0,19
1963,0,17
1964,0,22
1965,0,29
1966,0,21
1967,0,23
1968,0,26
1969,0,19
1970,0,29
1971,0,28
1972,0,41
1973,0,32
1974,0,59
1975,0,43
1976,0,47
1977,0,33
1978,0,30
1979,0,36
1980,0,44
1981,0,52
1982,0,42
1983,0,37
1984,0,48
1985,0,39
1986,0,34
1987,0,39
1988,0,40
1989,0,24
1990,0,41
1991,0,37
1992,0,56
1993,0,35
1994,0,40
1995,0,48
1996,0,51
1997,0,49
1998,0,42
1999,0,48
2000,0,51
2001,0,34
2002,0,39
2003,0,22
2004,0,42
2005,0,33
2006,0,37
2007,0,32
2008,0,36
2009,0,30
2010,0,16
2011,0,22
2012,0,18
2013,0,24
2014,0,18
2015,0,15
2016,0,15
2017,0,16
2018,0,20
2019,0,12
