year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,6,0
1889,0,0
1890,0,0
1891,6,0
1892,0,0
1893,6,0
1894,8,0
1895,8,0
1896,6,0
1897,5,0
1898,8,0
1899,12,0
1900,9,0
1901,8,0
1902,16,0
1903,8,0
1904,11,0
1905,8,0
1906,11,0
1907,14,0
1908,9,0
1909,13,0
1910,19,0
1911,17,0
1912,17,0
1913,24,0
1914,24,0
1915,21,0
1916,31,0
1917,32,0
1918,34,0
1919,28,0
1920,22,0
1921,31,6
1922,32,5
1923,27,0
1924,28,5
1925,46,0
1926,30,0
1927,35,0
1928,29,0
1929,40,0
1930,32,0
1931,30,0
1932,25,0
1933,22,0
1934,31,5
1935,28,0
1936,26,0
1937,37,0
1938,42,0
1939,40,0
1940,32,0
1941,37,0
1942,39,0
1943,43,0
1944,57,0
1945,46,0
1946,66,0
1947,79,0
1948,107,0
1949,78,0
1950,73,0
1951,105,5
1952,75,0
1953,83,0
1954,76,0
1955,90,0
1956,90,0
1957,86,0
1958,94,0
1959,91,0
1960,99,0
1961,94,0
1962,101,0
1963,75,0
1964,113,0
1965,102,0
1966,82,0
1967,88,0
1968,90,0
1969,93,0
1970,91,0
1971,102,0
1972,72,0
1973,105,0
1974,115,0
1975,126,0
1976,92,0
1977,96,0
1978,95,0
1979,95,0
1980,118,0
1981,102,0
1982,76,0
1983,89,0
1984,103,0
1985,148,0
1986,88,0
1987,104,0
1988,112,0
1989,112,0
1990,130,5
1991,153,0
1992,143,0
1993,108,0
1994,103,0
1995,98,0
1996,87,0
1997,82,0
1998,84,0
1999,88,0
2000,69,0
2001,64,0
2002,51,0
2003,59,0
2004,58,0
2005,67,0
2006,53,0
2007,57,0
2008,53,0
2009,48,0
2010,35,0
2011,33,0
2012,34,0
2013,31,0
2014,39,0
2015,35,0
2016,32,0
2017,27,0
2018,32,0
2019,33,0
