year,Girls,Boys
1880,0,23
1881,0,29
1882,0,29
1883,0,24
1884,0,26
1885,0,28
1886,0,31
1887,0,24
1888,0,31
1889,0,29
1890,0,24
1891,0,34
1892,0,40
1893,0,29
1894,0,33
1895,0,43
1896,0,35
1897,0,49
1898,0,35
1899,0,34
1900,0,51
1901,0,48
1902,0,33
1903,0,58
1904,0,52
1905,0,36
1906,0,49
1907,0,52
1908,0,59
1909,0,66
1910,0,93
1911,0,114
1912,0,262
1913,0,322
1914,0,373
1915,0,529
1916,0,526
1917,0,528
1918,0,572
1919,0,589
1920,0,586
1921,12,613
1922,0,593
1923,0,565
1924,0,606
1925,6,571
1926,5,542
1927,7,534
1928,5,479
1929,5,405
1930,5,463
1931,0,421
1932,0,375
1933,8,385
1934,0,375
1935,0,314
1936,0,299
1937,0,326
1938,0,315
1939,0,280
1940,0,288
1941,0,303
1942,0,285
1943,0,287
1944,0,254
1945,0,222
1946,0,239
1947,0,270
1948,0,239
1949,0,207
1950,0,179
1951,0,208
1952,0,194
1953,0,165
1954,0,191
1955,0,157
1956,0,153
1957,0,144
1958,0,131
1959,0,120
1960,0,119
1961,0,104
1962,0,108
1963,0,93
1964,0,103
1965,0,75
1966,0,77
1967,0,69
1968,0,66
1969,0,65
1970,0,54
1971,0,57
1972,0,43
1973,0,50
1974,0,39
1975,0,37
1976,0,41
1977,0,25
1978,0,42
1979,0,33
1980,0,34
1981,0,32
1982,0,30
1983,0,19
1984,0,17
1985,0,17
1986,0,21
1987,0,17
1988,0,17
1989,0,29
1990,0,20
1991,0,20
1992,0,11
1993,0,11
1994,0,15
1995,0,7
1996,0,17
1997,0,15
1998,0,15
1999,0,15
2000,0,14
2001,0,11
2002,0,5
2003,0,10
2004,0,12
2005,0,11
2006,0,11
2007,0,13
2008,0,13
2009,0,15
2010,0,19
2011,0,17
2012,0,20
2013,0,29
2014,0,36
2015,0,52
2016,0,51
2017,0,43
2018,0,39
2019,0,32
