year,Girls,Boys
1880,9,0
1881,6,0
1882,13,0
1883,11,0
1884,18,0
1885,10,0
1886,21,0
1887,11,0
1888,15,0
1889,18,0
1890,15,0
1891,21,0
1892,16,0
1893,17,0
1894,9,0
1895,14,0
1896,20,0
1897,16,0
1898,15,0
1899,17,0
1900,22,0
1901,12,0
1902,16,0
1903,8,0
1904,17,0
1905,12,0
1906,16,0
1907,20,0
1908,23,0
1909,15,0
1910,19,0
1911,26,0
1912,29,0
1913,26,0
1914,29,0
1915,41,0
1916,45,0
1917,38,0
1918,54,0
1919,46,0
1920,30,0
1921,40,0
1922,34,0
1923,25,0
1924,37,0
1925,17,0
1926,21,0
1927,23,0
1928,16,0
1929,14,0
1930,20,0
1931,17,0
1932,8,0
1933,12,0
1934,9,0
1935,10,0
1936,17,0
1937,16,0
1938,7,0
1939,9,0
1940,10,0
1941,11,0
1942,5,0
1943,9,0
1944,10,0
1945,5,0
1946,6,0
1947,0,0
1948,7,0
1949,8,0
1950,8,0
1951,8,0
1952,6,0
1953,7,0
1954,5,0
1955,11,0
1956,5,0
1957,11,0
1958,5,0
1959,9,0
1960,9,0
1961,10,0
1962,12,0
1963,6,0
1964,11,0
1965,6,0
1966,10,0
1967,0,0
1968,5,0
1969,0,0
1970,7,0
1971,5,0
1972,0,0
1973,0,0
1974,6,0
1975,14,0
1976,12,0
1977,15,0
1978,8,0
1979,5,0
1980,6,0
1981,6,0
1982,10,0
1983,9,0
1984,9,0
1985,8,0
1986,10,0
1987,14,0
1988,9,0
1989,15,0
1990,18,0
1991,11,0
1992,20,0
1993,16,0
1994,19,0
1995,28,0
1996,35,0
1997,36,0
1998,34,0
1999,34,0
2000,49,0
2001,37,0
2002,51,0
2003,67,0
2004,46,0
2005,51,0
2006,52,0
2007,55,0
2008,46,0
2009,57,0
2010,76,0
2011,83,0
2012,90,0
2013,94,0
2014,82,0
2015,85,0
2016,104,0
2017,92,0
2018,103,0
2019,65,0
