year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,5,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,6,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,7,0
1901,5,0
1902,0,0
1903,0,0
1904,9,0
1905,5,0
1906,5,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,5,0
1912,5,0
1913,11,0
1914,7,0
1915,17,0
1916,12,0
1917,9,0
1918,13,0
1919,12,0
1920,8,0
1921,22,0
1922,12,0
1923,6,0
1924,16,0
1925,7,0
1926,6,0
1927,8,0
1928,6,0
1929,8,0
1930,0,0
1931,8,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,7,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,6,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,6,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,5,0
1968,0,0
1969,7,0
1970,6,0
1971,0,0
1972,5,0
1973,10,0
1974,8,0
1975,12,0
1976,10,0
1977,9,0
1978,8,0
1979,0,0
1980,11,0
1981,16,0
1982,17,0
1983,13,0
1984,10,0
1985,13,0
1986,14,0
1987,24,0
1988,24,0
1989,32,0
1990,29,0
1991,25,0
1992,41,0
1993,38,0
1994,33,0
1995,30,0
1996,33,0
1997,31,0
1998,44,0
1999,50,0
2000,56,0
2001,58,0
2002,74,0
2003,71,0
2004,46,0
2005,51,0
2006,58,0
2007,61,0
2008,94,0
2009,125,0
2010,140,0
2011,160,0
2012,230,0
2013,245,0
2014,302,0
2015,346,0
2016,361,0
2017,369,0
2018,347,0
2019,359,0
