year,F,M
1880,0,52
1881,0,40
1882,0,63
1883,0,43
1884,0,50
1885,0,51
1886,0,62
1887,0,60
1888,0,68
1889,0,52
1890,0,62
1891,0,53
1892,0,65
1893,0,56
1894,0,60
1895,0,41
1896,0,39
1897,0,47
1898,0,46
1899,0,41
1900,0,61
1901,0,37
1902,0,48
1903,0,44
1904,0,37
1905,0,43
1906,0,49
1907,0,41
1908,0,47
1909,0,39
1910,0,33
1911,0,43
1912,0,63
1913,0,64
1914,0,92
1915,0,101
1916,0,106
1917,0,108
1918,0,115
1919,6,163
1920,0,120
1921,0,117
1922,0,126
1923,0,111
1924,0,92
1925,0,116
1926,0,100
1927,0,95
1928,0,79
1929,0,78
1930,7,105
1931,0,80
1932,0,76
1933,0,72
1934,0,87
1935,0,84
1936,0,51
1937,0,59
1938,0,59
1939,0,65
1940,0,66
1941,0,49
1942,0,49
1943,0,49
1944,0,62
1945,0,69
1946,0,73
1947,0,58
1948,0,55
1949,0,49
1950,0,42
1951,0,32
1952,0,28
1953,0,23
1954,0,35
1955,0,29
1956,0,31
1957,0,25
1958,0,41
1959,0,43
1960,0,29
1961,0,23
1962,0,23
1963,0,15
1964,0,17
1965,0,13
1966,0,23
1967,0,15
1968,0,14
1969,0,18
1970,0,14
1971,0,11
1972,0,9
1973,0,12
1974,0,11
1975,0,8
1976,0,8
1977,0,6
1978,0,6
1979,0,13
1980,0,9
1981,0,9
1982,0,12
1983,0,5
1984,0,11
1985,0,5
1986,0,5
1987,0,0
1988,0,5
1989,0,0
1990,0,5
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,7
2003,0,0
2004,0,0
2005,0,6
2006,0,5
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
