year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,7,0
1914,0,0
1915,0,0
1916,7,0
1917,0,0
1918,9,0
1919,6,0
1920,7,0
1921,10,0
1922,8,0
1923,10,0
1924,10,0
1925,5,0
1926,5,0
1927,0,0
1928,0,0
1929,7,0
1930,0,0
1931,6,0
1932,0,0
1933,0,0
1934,0,0
1935,6,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,5,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,5,0
1952,0,0
1953,6,0
1954,0,0
1955,0,0
1956,5,0
1957,0,0
1958,0,0
1959,10,0
1960,9,0
1961,14,0
1962,14,0
1963,10,0
1964,11,0
1965,9,0
1966,10,0
1967,17,0
1968,10,0
1969,17,0
1970,11,0
1971,14,0
1972,13,0
1973,13,0
1974,16,0
1975,11,0
1976,21,0
1977,19,0
1978,14,0
1979,16,0
1980,14,0
1981,25,0
1982,68,0
1983,47,0
1984,45,0
1985,49,0
1986,42,0
1987,62,0
1988,62,0
1989,76,0
1990,97,0
1991,106,0
1992,115,0
1993,107,0
1994,154,0
1995,161,0
1996,154,0
1997,149,0
1998,151,0
1999,196,0
2000,208,0
2001,211,0
2002,316,0
2003,343,0
2004,334,0
2005,397,0
2006,423,0
2007,401,5
2008,350,0
2009,312,0
2010,256,0
2011,199,0
2012,170,0
2013,124,0
2014,125,0
2015,92,0
2016,97,0
2017,100,0
2018,67,0
2019,77,0
