year,F,M
1880,0,40
1881,0,42
1882,0,38
1883,0,38
1884,0,38
1885,0,34
1886,0,37
1887,0,33
1888,0,35
1889,0,37
1890,0,29
1891,0,23
1892,0,38
1893,0,27
1894,0,40
1895,0,42
1896,0,46
1897,0,39
1898,0,37
1899,0,41
1900,0,52
1901,0,44
1902,0,58
1903,0,32
1904,0,42
1905,0,43
1906,0,39
1907,0,52
1908,0,42
1909,0,57
1910,0,55
1911,0,74
1912,0,117
1913,0,151
1914,0,189
1915,6,225
1916,0,229
1917,5,238
1918,0,226
1919,10,224
1920,0,308
1921,5,261
1922,6,263
1923,0,243
1924,0,263
1925,8,262
1926,7,224
1927,0,227
1928,9,228
1929,6,223
1930,7,202
1931,5,218
1932,0,227
1933,6,189
1934,0,164
1935,6,174
1936,0,197
1937,0,186
1938,0,170
1939,5,178
1940,5,186
1941,5,176
1942,6,204
1943,8,189
1944,0,179
1945,0,158
1946,0,184
1947,0,176
1948,0,202
1949,0,150
1950,5,163
1951,0,139
1952,0,143
1953,0,160
1954,0,170
1955,6,142
1956,0,132
1957,5,148
1958,0,108
1959,0,135
1960,0,131
1961,0,122
1962,0,124
1963,0,140
1964,0,149
1965,5,89
1966,0,109
1967,0,81
1968,0,90
1969,0,97
1970,0,83
1971,0,90
1972,0,64
1973,0,73
1974,0,70
1975,0,58
1976,0,61
1977,6,52
1978,0,64
1979,5,68
1980,7,78
1981,7,66
1982,7,77
1983,6,49
1984,11,54
1985,9,50
1986,7,53
1987,0,53
1988,12,57
1989,7,58
1990,14,61
1991,26,57
1992,21,56
1993,29,64
1994,32,71
1995,41,71
1996,35,71
1997,47,64
1998,62,80
1999,68,69
2000,52,97
2001,75,78
2002,83,86
2003,99,92
2004,119,120
2005,99,114
2006,136,139
2007,178,152
2008,215,133
2009,252,165
2010,231,184
2011,252,174
2012,302,207
2013,338,232
2014,376,255
2015,456,271
2016,448,270
2017,466,280
2018,655,287
2019,648,285
