year,Girls,Boys
1880,0,119
1881,0,145
1882,0,157
1883,0,139
1884,0,175
1885,0,138
1886,0,127
1887,0,146
1888,0,142
1889,0,146
1890,0,165
1891,0,133
1892,0,157
1893,0,159
1894,0,128
1895,0,136
1896,5,143
1897,0,131
1898,0,158
1899,0,128
1900,0,127
1901,0,122
1902,0,136
1903,0,128
1904,0,101
1905,0,122
1906,0,139
1907,0,150
1908,0,141
1909,0,153
1910,0,194
1911,0,214
1912,0,407
1913,6,551
1914,5,684
1915,8,918
1916,0,970
1917,8,1004
1918,0,912
1919,7,847
1920,7,835
1921,8,819
1922,6,824
1923,6,798
1924,6,790
1925,8,722
1926,6,682
1927,7,620
1928,7,582
1929,7,498
1930,5,509
1931,7,447
1932,0,392
1933,0,370
1934,0,335
1935,5,320
1936,0,273
1937,0,275
1938,5,322
1939,0,275
1940,0,263
1941,0,297
1942,0,259
1943,0,262
1944,0,222
1945,0,223
1946,0,246
1947,0,258
1948,0,251
1949,0,217
1950,0,206
1951,0,215
1952,0,205
1953,0,184
1954,0,179
1955,0,179
1956,0,173
1957,0,188
1958,0,170
1959,0,162
1960,5,160
1961,0,149
1962,0,146
1963,0,125
1964,0,132
1965,0,147
1966,0,99
1967,0,102
1968,0,97
1969,0,109
1970,0,124
1971,0,101
1972,0,92
1973,0,102
1974,0,92
1975,0,98
1976,0,89
1977,0,82
1978,0,89
1979,0,94
1980,0,89
1981,0,77
1982,0,82
1983,0,98
1984,0,84
1985,0,79
1986,0,62
1987,0,89
1988,0,73
1989,0,76
1990,0,82
1991,0,91
1992,0,104
1993,0,71
1994,0,94
1995,0,90
1996,0,73
1997,0,63
1998,0,69
1999,0,99
2000,0,89
2001,0,108
2002,0,97
2003,0,86
2004,0,79
2005,0,92
2006,0,101
2007,0,113
2008,0,134
2009,0,147
2010,0,106
2011,0,106
2012,0,114
2013,0,115
2014,0,120
2015,0,127
2016,0,125
2017,0,144
2018,0,129
2019,0,155
