year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,8
1919,0,0
1920,0,5
1921,0,0
1922,0,0
1923,0,6
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,5
1930,0,6
1931,0,5
1932,0,5
1933,0,0
1934,0,5
1935,0,5
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,5
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,6
1956,0,6
1957,0,5
1958,0,5
1959,0,8
1960,0,7
1961,0,7
1962,0,5
1963,0,6
1964,0,12
1965,0,11
1966,0,7
1967,0,9
1968,0,9
1969,0,6
1970,0,8
1971,0,13
1972,0,12
1973,0,10
1974,0,13
1975,0,6
1976,7,14
1977,6,28
1978,9,11
1979,5,18
1980,12,19
1981,14,24
1982,13,30
1983,19,23
1984,15,33
1985,13,29
1986,15,44
1987,12,55
1988,12,50
1989,27,67
1990,16,46
1991,11,53
1992,18,56
1993,13,54
1994,10,61
1995,7,55
1996,11,56
1997,9,65
1998,11,53
1999,17,81
2000,15,57
2001,14,69
2002,8,71
2003,19,110
2004,13,122
2005,6,138
2006,11,125
2007,12,126
2008,10,108
2009,9,134
2010,5,114
2011,9,97
2012,10,65
2013,10,70
2014,12,63
2015,5,75
2016,8,66
2017,6,45
2018,9,58
2019,6,50
