year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,5
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,5
1944,0,0
1945,0,0
1946,0,0
1947,0,6
1948,0,13
1949,0,6
1950,0,7
1951,0,14
1952,0,19
1953,0,18
1954,0,29
1955,0,28
1956,0,31
1957,0,42
1958,0,47
1959,0,39
1960,0,56
1961,0,53
1962,0,66
1963,0,47
1964,0,47
1965,0,57
1966,0,77
1967,0,76
1968,0,73
1969,0,81
1970,0,94
1971,0,100
1972,0,78
1973,0,84
1974,0,92
1975,0,74
1976,0,90
1977,0,88
1978,0,83
1979,0,79
1980,0,91
1981,0,95
1982,0,67
1983,0,81
1984,0,92
1985,0,89
1986,0,82
1987,0,102
1988,0,99
1989,0,136
1990,0,170
1991,0,197
1992,0,225
1993,0,198
1994,0,159
1995,0,149
1996,0,138
1997,0,159
1998,0,130
1999,0,115
2000,0,113
2001,0,104
2002,0,100
2003,0,111
2004,0,118
2005,0,92
2006,0,88
2007,0,83
2008,0,70
2009,0,68
2010,0,76
2011,0,61
2012,0,36
2013,0,52
2014,0,40
2015,0,39
2016,0,41
2017,0,48
2018,0,36
2019,0,37
