year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,15,0
1942,18,0
1943,24,0
1944,13,0
1945,27,0
1946,20,0
1947,34,0
1948,20,0
1949,21,0
1950,19,0
1951,21,0
1952,22,0
1953,26,0
1954,36,0
1955,33,0
1956,28,0
1957,66,0
1958,70,0
1959,67,0
1960,56,0
1961,62,0
1962,78,0
1963,99,0
1964,119,0
1965,123,0
1966,111,0
1967,100,0
1968,100,0
1969,106,0
1970,97,0
1971,103,0
1972,71,0
1973,65,0
1974,121,0
1975,85,0
1976,83,0
1977,145,0
1978,239,0
1979,163,0
1980,169,0
1981,222,0
1982,212,0
1983,193,0
1984,167,0
1985,191,0
1986,203,0
1987,188,0
1988,219,0
1989,238,0
1990,241,0
1991,268,0
1992,270,0
1993,280,0
1994,358,0
1995,341,0
1996,353,0
1997,303,0
1998,354,0
1999,454,0
2000,534,0
2001,530,0
2002,522,0
2003,650,0
2004,658,0
2005,694,0
2006,716,0
2007,763,0
2008,685,0
2009,666,0
2010,811,0
2011,896,0
2012,931,0
2013,1037,0
2014,1151,0
2015,1106,0
2016,1189,0
2017,1143,0
2018,1209,0
2019,1167,0
