year,F,M
1880,0,0
1881,0,0
1882,6,0
1883,0,0
1884,0,0
1885,6,0
1886,5,0
1887,5,0
1888,10,0
1889,13,0
1890,10,0
1891,15,0
1892,17,0
1893,10,0
1894,17,0
1895,17,0
1896,14,0
1897,19,0
1898,23,0
1899,12,0
1900,33,0
1901,17,0
1902,18,0
1903,23,0
1904,23,0
1905,22,0
1906,20,0
1907,25,0
1908,19,0
1909,18,0
1910,21,0
1911,25,0
1912,27,9
1913,31,6
1914,27,0
1915,40,5
1916,42,0
1917,38,5
1918,35,0
1919,31,0
1920,44,8
1921,28,5
1922,41,0
1923,33,6
1924,35,6
1925,30,0
1926,17,7
1927,29,6
1928,22,0
1929,26,5
1930,26,0
1931,19,5
1932,24,0
1933,21,0
1934,22,0
1935,24,0
1936,13,0
1937,18,0
1938,18,0
1939,17,0
1940,18,0
1941,20,0
1942,14,0
1943,16,0
1944,11,0
1945,16,0
1946,8,6
1947,10,0
1948,11,0
1949,0,0
1950,11,0
1951,13,0
1952,6,0
1953,10,0
1954,6,0
1955,0,5
1956,11,0
1957,9,0
1958,6,0
1959,5,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,6,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,5,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
