year,F,M
1880,9,0
1881,8,0
1882,10,0
1883,7,0
1884,13,0
1885,18,0
1886,16,0
1887,11,0
1888,21,0
1889,24,0
1890,23,0
1891,20,0
1892,15,0
1893,34,0
1894,27,0
1895,24,0
1896,34,0
1897,34,0
1898,39,0
1899,27,0
1900,52,0
1901,41,0
1902,34,0
1903,40,0
1904,52,0
1905,61,0
1906,69,0
1907,100,0
1908,91,0
1909,116,0
1910,133,0
1911,176,0
1912,268,0
1913,279,0
1914,358,0
1915,508,0
1916,580,0
1917,548,0
1918,571,0
1919,589,0
1920,656,0
1921,612,0
1922,539,0
1923,556,0
1924,595,0
1925,542,0
1926,607,0
1927,604,0
1928,524,0
1929,527,0
1930,509,0
1931,465,0
1932,377,0
1933,441,0
1934,409,0
1935,354,0
1936,340,0
1937,298,0
1938,301,0
1939,267,0
1940,285,0
1941,255,0
1942,262,0
1943,204,0
1944,162,0
1945,121,0
1946,155,0
1947,131,0
1948,129,0
1949,125,0
1950,87,0
1951,110,0
1952,121,0
1953,100,0
1954,76,0
1955,91,0
1956,80,0
1957,64,0
1958,55,0
1959,53,0
1960,68,0
1961,57,0
1962,48,0
1963,48,0
1964,41,0
1965,40,0
1966,31,0
1967,26,0
1968,26,0
1969,32,0
1970,26,0
1971,27,0
1972,30,0
1973,9,0
1974,23,0
1975,18,0
1976,11,0
1977,21,0
1978,28,0
1979,24,0
1980,21,0
1981,28,0
1982,18,0
1983,14,0
1984,27,0
1985,17,0
1986,26,0
1987,24,0
1988,24,0
1989,32,0
1990,22,0
1991,31,0
1992,27,0
1993,32,0
1994,27,0
1995,54,0
1996,44,0
1997,48,0
1998,54,0
1999,66,0
2000,49,0
2001,57,0
2002,71,0
2003,64,0
2004,71,0
2005,65,0
2006,74,0
2007,83,0
2008,102,0
2009,96,0
2010,105,0
2011,99,0
2012,134,0
2013,120,0
2014,144,0
2015,165,0
2016,171,0
2017,165,0
2018,159,0
2019,161,0
