year,Girls,Boys
1880,8,0
1881,0,0
1882,13,0
1883,9,0
1884,13,0
1885,16,0
1886,12,0
1887,15,0
1888,19,0
1889,10,0
1890,13,0
1891,23,0
1892,19,0
1893,23,0
1894,21,0
1895,25,0
1896,28,0
1897,26,0
1898,35,0
1899,22,0
1900,39,0
1901,23,0
1902,20,0
1903,35,0
1904,23,0
1905,38,0
1906,32,0
1907,32,0
1908,37,0
1909,37,0
1910,38,0
1911,54,0
1912,68,0
1913,81,0
1914,126,0
1915,172,0
1916,196,0
1917,196,0
1918,222,0
1919,179,0
1920,178,0
1921,158,0
1922,158,0
1923,143,0
1924,114,0
1925,95,0
1926,110,0
1927,82,0
1928,70,0
1929,62,0
1930,68,0
1931,61,0
1932,63,0
1933,49,0
1934,41,0
1935,47,0
1936,52,0
1937,53,0
1938,49,0
1939,49,0
1940,52,0
1941,56,0
1942,45,0
1943,46,0
1944,31,0
1945,29,0
1946,41,0
1947,33,0
1948,29,0
1949,28,0
1950,19,0
1951,44,0
1952,33,0
1953,15,0
1954,24,0
1955,29,0
1956,39,0
1957,23,0
1958,17,0
1959,16,0
1960,23,0
1961,14,0
1962,10,0
1963,14,0
1964,13,0
1965,9,0
1966,15,0
1967,6,0
1968,6,0
1969,14,0
1970,5,0
1971,7,0
1972,6,0
1973,0,0
1974,0,0
1975,6,0
1976,5,0
1977,6,0
1978,0,0
1979,8,0
1980,9,0
1981,6,0
1982,7,0
1983,0,0
1984,0,0
1985,8,0
1986,5,0
1987,5,0
1988,0,0
1989,6,0
1990,6,0
1991,17,0
1992,11,0
1993,11,0
1994,16,0
1995,8,0
1996,16,0
1997,14,0
1998,20,0
1999,23,0
2000,16,0
2001,33,0
2002,59,0
2003,61,0
2004,68,0
2005,92,0
2006,108,0
2007,132,0
2008,134,0
2009,209,0
2010,241,0
2011,247,0
2012,280,0
2013,270,0
2014,330,0
2015,321,0
2016,320,0
2017,277,0
2018,262,0
2019,244,0
