year,Boys,Girls
1880,0,7
1881,0,14
1882,0,20
1883,0,7
1884,0,14
1885,0,0
1886,0,12
1887,0,20
1888,0,16
1889,0,19
1890,0,16
1891,0,13
1892,0,18
1893,0,23
1894,0,16
1895,0,16
1896,0,17
1897,0,16
1898,0,20
1899,0,21
1900,0,39
1901,0,19
1902,0,26
1903,6,38
1904,0,28
1905,0,37
1906,0,35
1907,0,37
1908,0,48
1909,10,61
1910,0,46
1911,0,65
1912,8,134
1913,0,154
1914,6,236
1915,8,317
1916,8,322
1917,10,320
1918,0,318
1919,6,330
1920,14,394
1921,13,385
1922,6,356
1923,6,353
1924,7,381
1925,0,324
1926,11,325
1927,14,385
1928,7,330
1929,5,302
1930,0,304
1931,6,283
1932,0,297
1933,9,291
1934,6,311
1935,0,260
1936,5,251
1937,0,234
1938,0,250
1939,0,234
1940,0,237
1941,0,216
1942,0,215
1943,5,257
1944,0,257
1945,0,220
1946,0,222
1947,0,234
1948,0,231
1949,0,232
1950,0,209
1951,0,273
1952,0,240
1953,0,292
1954,7,294
1955,0,280
1956,0,284
1957,0,309
1958,0,279
1959,0,264
1960,0,239
1961,0,208
1962,0,215
1963,0,176
1964,0,176
1965,0,173
1966,0,131
1967,0,114
1968,0,109
1969,0,88
1970,0,124
1971,0,153
1972,0,166
1973,0,189
1974,0,250
1975,6,285
1976,0,217
1977,0,179
1978,0,154
1979,0,126
1980,0,132
1981,0,123
1982,0,138
1983,0,115
1984,0,118
1985,0,97
1986,0,89
1987,0,88
1988,0,87
1989,0,90
1990,0,117
1991,0,81
1992,0,89
1993,0,86
1994,0,64
1995,0,69
1996,0,79
1997,0,82
1998,0,73
1999,0,68
2000,0,96
2001,0,72
2002,0,76
2003,0,51
2004,0,81
2005,0,65
2006,0,68
2007,0,57
2008,0,64
2009,0,64
2010,0,56
2011,0,61
2012,0,55
2013,0,45
2014,0,66
2015,0,62
2016,0,59
2017,0,51
2018,0,73
2019,0,78
