year,Boys,Girls
1880,0,5
1881,0,6
1882,0,8
1883,0,6
1884,0,9
1885,0,0
1886,0,0
1887,0,10
1888,0,10
1889,0,8
1890,0,8
1891,0,0
1892,0,11
1893,0,6
1894,0,8
1895,0,6
1896,0,10
1897,0,11
1898,6,9
1899,5,7
1900,0,18
1901,0,12
1902,0,10
1903,0,9
1904,6,10
1905,0,0
1906,0,7
1907,7,14
1908,5,14
1909,11,17
1910,0,24
1911,8,16
1912,6,32
1913,7,31
1914,10,41
1915,9,52
1916,19,48
1917,13,44
1918,17,53
1919,12,50
1920,11,53
1921,12,43
1922,6,62
1923,8,53
1924,8,39
1925,13,42
1926,6,45
1927,0,51
1928,0,42
1929,8,51
1930,7,40
1931,9,37
1932,0,43
1933,6,38
1934,0,46
1935,13,34
1936,8,34
1937,6,33
1938,5,46
1939,0,45
1940,0,37
1941,0,34
1942,0,35
1943,5,49
1944,5,33
1945,6,33
1946,9,45
1947,0,32
1948,0,35
1949,0,35
1950,0,34
1951,6,32
1952,0,43
1953,5,44
1954,0,30
1955,5,35
1956,0,35
1957,0,35
1958,7,20
1959,0,27
1960,0,27
1961,0,35
1962,0,22
1963,5,22
1964,0,20
1965,0,17
1966,0,16
1967,0,19
1968,0,20
1969,0,41
1970,0,30
1971,0,20
1972,0,28
1973,0,26
1974,0,19
1975,0,17
1976,0,28
1977,0,24
1978,0,21
1979,0,23
1980,0,16
1981,0,21
1982,0,13
1983,0,8
1984,0,9
1985,0,10
1986,0,12
1987,0,12
1988,0,10
1989,0,11
1990,0,14
1991,0,5
1992,0,9
1993,0,12
1994,0,0
1995,0,16
1996,0,5
1997,0,36
1998,0,13
1999,0,19
2000,0,15
2001,0,13
2002,0,6
2003,0,7
2004,0,7
2005,0,10
2006,0,11
2007,0,11
2008,0,9
2009,0,14
2010,0,0
2011,0,7
2012,0,9
2013,0,9
2014,0,8
2015,0,7
2016,0,12
2017,0,15
2018,0,13
2019,0,5
