year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,6
1893,0,0
1894,0,0
1895,0,7
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,5
1911,5,0
1912,0,5
1913,5,12
1914,0,6
1915,0,8
1916,7,5
1917,9,9
1918,5,18
1919,6,13
1920,5,21
1921,12,15
1922,0,16
1923,0,26
1924,7,26
1925,11,16
1926,10,16
1927,9,18
1928,9,26
1929,8,15
1930,9,19
1931,5,18
1932,5,12
1933,0,11
1934,0,11
1935,5,8
1936,0,10
1937,0,13
1938,0,18
1939,0,10
1940,0,18
1941,0,7
1942,0,7
1943,0,5
1944,0,14
1945,0,15
1946,0,15
1947,0,21
1948,0,13
1949,0,11
1950,0,14
1951,0,10
1952,0,12
1953,0,14
1954,0,9
1955,0,9
1956,0,14
1957,0,7
1958,0,8
1959,0,7
1960,0,8
1961,0,7
1962,0,7
1963,0,0
1964,0,0
1965,0,10
1966,0,6
1967,0,9
1968,0,8
1969,0,7
1970,0,10
1971,0,6
1972,0,9
1973,0,11
1974,0,6
1975,0,13
1976,0,6
1977,0,8
1978,0,0
1979,0,6
1980,0,7
1981,0,8
1982,0,6
1983,0,8
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,6
1989,0,6
1990,0,5
1991,0,7
1992,0,6
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
