year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,5
1885,0,0
1886,0,0
1887,0,0
1888,0,7
1889,8,0
1890,0,5
1891,8,0
1892,5,0
1893,7,0
1894,0,0
1895,6,5
1896,6,0
1897,9,0
1898,5,0
1899,7,0
1900,5,0
1901,0,5
1902,7,0
1903,7,0
1904,8,0
1905,10,0
1906,7,0
1907,8,7
1908,0,0
1909,8,5
1910,0,0
1911,7,0
1912,7,9
1913,7,14
1914,8,15
1915,14,18
1916,14,20
1917,12,14
1918,12,32
1919,17,21
1920,9,16
1921,15,21
1922,8,22
1923,12,22
1924,14,20
1925,12,25
1926,18,20
1927,21,10
1928,17,20
1929,13,14
1930,15,12
1931,11,17
1932,16,15
1933,18,17
1934,11,19
1935,8,18
1936,9,16
1937,0,13
1938,10,11
1939,11,7
1940,11,15
1941,6,11
1942,6,12
1943,8,15
1944,6,8
1945,5,11
1946,5,11
1947,9,8
1948,0,8
1949,6,15
1950,0,10
1951,0,9
1952,0,10
1953,0,8
1954,0,11
1955,0,10
1956,0,14
1957,0,12
1958,0,8
1959,0,6
1960,0,6
1961,0,9
1962,0,5
1963,0,0
1964,0,10
1965,0,0
1966,0,12
1967,0,5
1968,0,0
1969,0,8
1970,0,5
1971,0,0
1972,0,6
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,6
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,7
1983,0,0
1984,0,6
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
