year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,5,0
1901,0,0
1902,6,0
1903,6,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,6,0
1909,9,0
1910,8,0
1911,5,0
1912,6,0
1913,9,0
1914,8,0
1915,15,0
1916,14,0
1917,18,0
1918,22,0
1919,26,0
1920,35,0
1921,44,0
1922,33,0
1923,42,0
1924,58,0
1925,39,0
1926,56,0
1927,55,0
1928,58,0
1929,62,0
1930,65,0
1931,54,0
1932,49,0
1933,37,0
1934,50,0
1935,67,0
1936,53,0
1937,62,0
1938,75,0
1939,51,0
1940,61,0
1941,70,0
1942,65,0
1943,76,0
1944,71,0
1945,90,0
1946,94,0
1947,129,0
1948,140,0
1949,171,0
1950,133,0
1951,123,0
1952,98,0
1953,115,0
1954,100,0
1955,68,0
1956,100,0
1957,94,0
1958,88,0
1959,72,0
1960,83,0
1961,75,0
1962,58,0
1963,73,0
1964,56,0
1965,52,0
1966,45,0
1967,52,0
1968,36,0
1969,42,0
1970,40,0
1971,28,0
1972,33,0
1973,36,0
1974,34,0
1975,36,0
1976,42,0
1977,26,0
1978,24,0
1979,30,0
1980,33,0
1981,20,0
1982,32,0
1983,27,0
1984,34,0
1985,23,0
1986,26,0
1987,19,0
1988,25,0
1989,20,0
1990,25,0
1991,18,0
1992,16,0
1993,11,0
1994,13,0
1995,16,0
1996,11,0
1997,11,0
1998,11,0
1999,8,0
2000,15,0
2001,11,0
2002,15,0
2003,22,0
2004,5,0
2005,10,0
2006,8,0
2007,9,0
2008,12,0
2009,9,0
2010,10,0
2011,7,0
2012,5,0
2013,6,0
2014,7,0
2015,0,0
2016,0,0
2017,0,0
2018,5,0
2019,0,0
