year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,5,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,9,0
1896,8,0
1897,6,0
1898,21,0
1899,18,0
1900,18,0
1901,8,0
1902,16,0
1903,18,0
1904,26,0
1905,40,0
1906,27,0
1907,47,0
1908,43,0
1909,47,0
1910,93,0
1911,56,0
1912,87,0
1913,120,0
1914,157,0
1915,159,0
1916,221,0
1917,231,0
1918,260,0
1919,310,0
1920,332,0
1921,331,0
1922,347,0
1923,372,0
1924,428,0
1925,449,5
1926,460,0
1927,470,9
1928,466,0
1929,431,0
1930,442,8
1931,361,5
1932,454,9
1933,416,6
1934,425,0
1935,410,0
1936,374,5
1937,339,6
1938,352,0
1939,326,0
1940,355,6
1941,369,0
1942,293,0
1943,342,0
1944,325,0
1945,328,0
1946,317,0
1947,309,0
1948,296,0
1949,284,0
1950,244,0
1951,270,0
1952,256,0
1953,198,0
1954,152,0
1955,202,0
1956,161,0
1957,136,0
1958,154,0
1959,140,0
1960,125,0
1961,122,0
1962,115,0
1963,106,0
1964,101,0
1965,85,0
1966,72,0
1967,75,0
1968,52,0
1969,53,0
1970,55,0
1971,41,0
1972,40,0
1973,29,0
1974,27,0
1975,19,0
1976,21,0
1977,19,0
1978,17,0
1979,15,0
1980,13,0
1981,19,0
1982,19,0
1983,18,0
1984,11,0
1985,9,0
1986,13,0
1987,10,0
1988,14,0
1989,6,0
1990,7,0
1991,11,0
1992,5,0
1993,7,0
1994,0,0
1995,5,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
