year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,5,0
1920,5,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,8,0
1940,8,0
1941,9,0
1942,14,0
1943,7,0
1944,7,0
1945,11,0
1946,19,0
1947,13,0
1948,24,0
1949,21,0
1950,25,0
1951,33,0
1952,33,0
1953,40,0
1954,39,0
1955,45,0
1956,87,0
1957,87,0
1958,84,0
1959,88,0
1960,129,0
1961,121,0
1962,126,0
1963,140,0
1964,168,0
1965,176,0
1966,197,0
1967,237,0
1968,183,0
1969,201,0
1970,217,0
1971,211,0
1972,171,0
1973,123,0
1974,126,0
1975,98,0
1976,114,0
1977,110,0
1978,106,0
1979,92,0
1980,83,0
1981,98,0
1982,83,0
1983,72,0
1984,83,0
1985,75,0
1986,73,0
1987,73,0
1988,67,0
1989,55,0
1990,74,0
1991,66,0
1992,58,0
1993,65,0
1994,54,0
1995,35,0
1996,37,0
1997,37,0
1998,50,0
1999,42,0
2000,34,0
2001,53,0
2002,40,0
2003,55,0
2004,36,0
2005,37,0
2006,40,0
2007,45,0
2008,46,0
2009,49,0
2010,36,0
2011,40,0
2012,31,0
2013,36,0
2014,37,0
2015,48,0
2016,39,0
2017,39,0
2018,53,0
2019,58,0
