year,Boys,Girls
1880,7,0
1881,7,0
1882,9,0
1883,0,0
1884,15,0
1885,0,0
1886,14,0
1887,9,0
1888,16,0
1889,6,0
1890,13,0
1891,20,0
1892,19,0
1893,55,0
1894,39,0
1895,34,0
1896,28,0
1897,31,0
1898,26,0
1899,26,0
1900,19,0
1901,18,0
1902,24,0
1903,29,0
1904,31,0
1905,24,0
1906,30,0
1907,33,0
1908,29,0
1909,38,0
1910,38,0
1911,42,0
1912,44,0
1913,58,0
1914,69,0
1915,81,0
1916,97,0
1917,82,0
1918,82,0
1919,100,0
1920,103,0
1921,108,0
1922,99,0
1923,83,0
1924,77,0
1925,94,0
1926,81,0
1927,84,0
1928,58,0
1929,67,0
1930,81,0
1931,74,0
1932,75,0
1933,57,0
1934,46,0
1935,43,0
1936,40,0
1937,33,0
1938,53,0
1939,21,0
1940,40,0
1941,37,0
1942,33,0
1943,27,0
1944,24,0
1945,27,0
1946,34,0
1947,24,0
1948,21,0
1949,34,0
1950,26,0
1951,32,0
1952,27,0
1953,26,0
1954,20,0
1955,15,0
1956,21,0
1957,21,0
1958,24,0
1959,28,0
1960,29,0
1961,28,0
1962,18,0
1963,19,0
1964,23,0
1965,14,0
1966,17,0
1967,14,0
1968,18,0
1969,13,0
1970,17,0
1971,12,0
1972,17,0
1973,17,0
1974,12,0
1975,21,0
1976,20,0
1977,16,0
1978,16,0
1979,22,0
1980,18,0
1981,15,0
1982,9,0
1983,8,0
1984,10,0
1985,14,0
1986,11,0
1987,13,0
1988,18,0
1989,17,0
1990,20,0
1991,15,0
1992,26,0
1993,14,0
1994,18,0
1995,16,0
1996,13,0
1997,20,0
1998,16,0
1999,21,0
2000,20,0
2001,23,0
2002,16,0
2003,21,0
2004,17,0
2005,20,0
2006,29,0
2007,30,0
2008,30,0
2009,37,0
2010,40,0
2011,25,0
2012,27,0
2013,22,0
2014,27,0
2015,40,0
2016,41,0
2017,41,0
2018,33,0
2019,38,0
