year,Girls,Boys
1880,0,0
1881,8,0
1882,0,0
1883,0,0
1884,9,0
1885,10,0
1886,9,0
1887,13,0
1888,13,0
1889,10,0
1890,15,0
1891,17,0
1892,11,0
1893,19,0
1894,28,0
1895,16,0
1896,24,0
1897,16,0
1898,16,0
1899,28,0
1900,25,0
1901,31,0
1902,28,0
1903,20,0
1904,32,0
1905,39,0
1906,22,0
1907,38,0
1908,51,0
1909,48,0
1910,53,0
1911,48,0
1912,71,0
1913,90,0
1914,128,0
1915,144,0
1916,149,0
1917,154,0
1918,183,0
1919,182,0
1920,186,0
1921,190,0
1922,234,0
1923,209,0
1924,206,0
1925,238,0
1926,221,0
1927,192,0
1928,173,0
1929,158,0
1930,188,0
1931,248,0
1932,258,0
1933,255,0
1934,233,0
1935,222,0
1936,268,0
1937,225,0
1938,223,0
1939,242,0
1940,266,0
1941,216,0
1942,319,0
1943,364,0
1944,326,0
1945,272,0
1946,283,0
1947,271,0
1948,255,0
1949,230,0
1950,220,0
1951,243,0
1952,229,0
1953,234,0
1954,248,0
1955,222,0
1956,226,0
1957,204,0
1958,177,0
1959,184,0
1960,192,0
1961,298,0
1962,350,0
1963,285,0
1964,256,0
1965,194,0
1966,199,0
1967,157,0
1968,136,0
1969,120,0
1970,101,0
1971,105,0
1972,105,0
1973,71,0
1974,80,0
1975,66,0
1976,76,0
1977,65,0
1978,84,0
1979,79,0
1980,133,0
1981,140,0
1982,115,0
1983,90,0
1984,85,0
1985,56,0
1986,40,0
1987,61,0
1988,61,0
1989,51,0
1990,31,0
1991,34,0
1992,35,0
1993,20,0
1994,23,0
1995,28,0
1996,16,0
1997,13,0
1998,9,0
1999,20,0
2000,22,0
2001,15,0
2002,16,0
2003,9,0
2004,7,0
2005,16,0
2006,12,0
2007,8,0
2008,11,0
2009,8,0
2010,9,0
2011,9,0
2012,9,0
2013,7,0
2014,0,0
2015,9,0
2016,8,0
2017,9,0
2018,5,0
2019,0,0
